PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20251148;11;2025;8428371;1;2;1;70;;2;1522.5589721;25;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428372;1;1;1;70;;2;1522.5589721;25;1;;;;;;;;;1;;20;0;4;4;1;2;2;;2;;.;6111;01;0161
20251148;11;2025;8428372;1;2;1;70;;2;1522.5589721;25;1;;;;;;;;;1;;2;2;8;4;2;2;2;;2;;.;5120;56;5611
20251148;11;2025;8428373;1;2;1;70;;2;1972.8854533;25;1;;;;;;;;;1;;60;0;8;1;7;2;2;;2;;.;9112;64;6492
20251148;11;2025;8428374;1;1;1;70;;1;1304.4146946;25;1;;;;;;;;;1;;150;0;7;1;8;2;2;;2;;.;7223;28;2821
20251148;11;2025;8428374;1;2;1;70;;1;1304.4146946;25;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428376;1;1;1;70;;1;1304.4146946;25;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428376;1;2;1;70;;1;1304.4146946;25;1;;;;;;;;;1;;4;0;4;7;4;2;2;;2;;.;9211;01;0123
20251148;11;2025;8428379;1;1;1;70;;1;884.16270574;25;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428380;1;3;1;70;;1;1048.6719705;25;1;;;;;;;;;1;;48;0;4;4;1;2;2;;2;;.;7511;10;1011
20251148;11;2025;8428381;1;1;1;70;;1;1241.888163;25;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428381;1;3;1;70;;1;1241.888163;25;;1;24;1;;;;46;1423500;1;;2;2;6;1;2;2;2;;2;;5414;9313;43;4330
20251148;11;2025;8428384;1;1;1;70;;1;1043.5317557;25;1;;;;;;;;;1;;192;0;5;2;4;2;3;;2;;.;2341;85;8530
20251148;11;2025;8428386;1;1;1;70;;2;1180.0207078;25;1;;;;;;;;;1;;72;0;5;1;10;2;3;;2;;.;6112;10;1040
20251148;11;2025;8428386;1;2;1;70;;2;1180.0207078;25;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428388;1;1;1;70;;2;1091.8109331;25;1;;;;;;;;;1;;24;0;4;4;2;2;2;;2;;.;5221;47;4759
20251148;11;2025;8428388;1;2;1;70;;2;1091.8109331;25;1;;;;;;;;;1;;144;0;3;4;2;2;3;;2;;.;1420;47;4719
20251148;11;2025;8428391;1;4;1;70;;1;1474.3924101;25;1;;;;;;2;;1300000;1;;2;0;8;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8428392;1;1;1;70;;1;1376.8149438;25;1;;;;;1;;48;2700000;1;;1;0;6;4;2;2;2;;1;580000;.;3434;56;5611
20251148;11;2025;8428394;1;3;1;70;;1;2701.5605342;25;1;;;;;;;;;1;;18;0;2;1;4;2;2;;2;;.;5131;56;5611
20251148;11;2025;8428394;1;4;1;70;;1;2701.5605342;25;1;;;;;1;;44;1423500;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428395;1;3;1;70;;1;1826.6982513;25;;1;3;1;;;;44;1500000;2;;;;;;;;2;;2;;5131;;;
20251148;11;2025;8428396;1;1;1;70;;1;1889.8681133;25;1;;;;;;;;;1;;8;0;3;1;2;2;2;;2;;.;5223;77;7729
20251148;11;2025;8428397;1;4;1;70;;1;1652.8104437;25;;1;4;3;;;;44;1500000;1;;1;1;3;1;4;2;2;;2;;9111;5131;56;5611
20251148;11;2025;8428400;1;2;1;70;;1;3651.2754137;25;1;;;;;;;;;1;;36;0;4;4;1;2;2;;2;;.;9520;47;4773
20251148;11;2025;8428402;1;1;1;70;;1;4312.9623559;25;1;;;;;;;;;1;;3;0;4;4;1;2;2;;2;;.;5212;56;5619
20251148;11;2025;8428404;1;1;1;70;;1;4312.9623559;25;1;;;;;;;;;1;;7;0;3;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8428407;1;8;1;70;;1;2044.4773774;25;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428410;1;2;1;70;;1;1163.2851609;25;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428411;1;1;1;70;;2;1021.6867382;25;;1;20;1;;;;44;1423500;1;;240;5;4;1;10;2;2;;2;;8332;8332;25;2511
20251148;11;2025;8428411;1;2;1;70;;2;1021.6867382;25;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428412;1;1;1;70;;2;1273.9793707;25;1;;;;;;;;;1;;168;0;1;7;2;2;2;;2;;.;6121;01;0141
20251148;11;2025;8428413;1;1;1;70;;2;817.63752421;25;1;;;;;;;;;1;;12;0;4;7;2;2;3;;2;;.;9212;46;4620
20251148;11;2025;8428413;1;2;1;70;;2;817.63752421;25;1;;;;;;;;;1;;12;0;1;7;2;2;2;;2;;.;9212;46;4620
20251148;11;2025;8428414;1;1;1;70;;2;817.63752421;25;1;;;;;;;;;1;;480;0;4;4;2;2;2;;2;;.;6121;01;0141
20251148;11;2025;8428414;1;2;1;70;;2;817.63752421;25;1;;;;;;;;;1;;60;0;5;2;10;2;3;;2;;.;2330;85;8530
20251148;11;2025;8428415;1;3;1;70;;2;1765.6810096;25;;1;1;1;;;;44;1423500;1;;1;0;6;4;3;2;2;;2;;5131;5131;56;5619
20251148;11;2025;8428416;1;2;1;70;;2;883.69623423;25;1;;;;;;;;;1;;240;0;4;4;1;2;2;;2;;.;6121;01;0141
20251148;11;2025;8428417;1;2;1;70;;2;1824.7452068;25;;1;48;1;;;;44;1423500;1;;48;0;8;1;5;2;2;;2;;9333;9333;35;3520
20251148;11;2025;8428418;1;1;1;70;;1;1937.0093326;25;1;;;;;;;;;1;;24;0;4;1;2;2;2;;2;;.;9313;41;4111
20251148;11;2025;8428418;1;2;1;70;;1;1937.0093326;25;1;;;;;;;;;1;;24;0;4;1;2;2;2;;2;;.;9313;41;4111
20251148;11;2025;8428419;1;1;1;70;;1;1863.3188444;25;1;;;;;;;;;1;;11;0;5;1;3;2;3;;2;;.;5414;80;8010
20251148;11;2025;8428419;1;2;1;70;;1;1863.3188444;25;1;;;;;;;;;1;;120;0;4;7;9;2;2;;1;1500000;.;9211;01;0112
20251148;11;2025;8428420;1;3;1;70;;1;2697.6509651;25;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428425;1;3;1;70;;1;1942.9572434;25;1;;;;;;;;;1;;60;0;4;3;1;2;2;;2;;.;5322;97;9700
20251148;11;2025;8428428;1;2;1;70;;2;1171.8406644;25;1;;;;;;;;;1;;162;0;6;1;6;2;2;;2;;.;9211;01;0128
20251148;11;2025;8428428;1;4;1;70;;2;1171.8406644;25;1;;;;;;;;;1;;360;0;4;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8428430;1;1;1;70;;2;940.57277731;25;1;;;;;;;;;1;;360;0;3;4;4;2;2;;2;;.;5120;56;5629
20251148;11;2025;8428430;1;2;1;70;;2;940.57277731;25;1;;;;;;;;;1;;24;0;3;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8428430;1;3;1;70;;2;940.57277731;25;;1;4;7;;;;44;400000;1;;1;0;7;7;4;2;2;;1;300000;9313;9211;01;0113
20251148;11;2025;8428430;1;4;1;70;;2;940.57277731;25;1;;;;;;;;;1;;2;0;6;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8428430;1;5;1;70;;2;940.57277731;25;;1;6;7;;;;41;600000;1;;1;2;7;7;3;2;2;;2;;9313;9313;41;4111
20251148;11;2025;8428431;1;2;1;70;;2;2737.980801;25;1;;;;;2;5;;1423500;1;;36;0;3;7;4;2;2;;2;;.;6111;01;0113
20251148;11;2025;8428432;1;1;1;70;;2;2105.775014;25;1;;;;;;;;;1;;36;0;3;7;7;2;2;;2;;.;6113;01;0125
20251148;11;2025;8428434;1;1;1;70;;2;1156.4630916;25;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428436;1;3;1;70;;1;1257.2182579;25;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428436;1;4;1;70;;1;1257.2182579;25;1;;;;;;;;;1;;408;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8428437;1;2;1;70;;1;2139.9121192;25;1;;;;;;;;;1;;244;0;3;1;2;2;2;;2;;.;5223;47;4711
20251148;11;2025;8428437;1;3;1;70;;1;2139.9121192;25;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428438;1;1;1;70;;1;1002.897376;41;1;;;;;1;;40;1200000;1;;5;0;4;4;1;2;2;;2;;.;9211;01;0123
20251148;11;2025;8428439;1;2;1;70;;1;1129.483505;41;1;;;;;2;4;;1400000;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428440;1;1;1;70;;1;479.46121758;41;1;;;;;;;;;1;;300;0;5;2;10;2;3;;1;4800000;.;0310;84;8422
20251148;11;2025;8428440;1;2;1;70;;1;479.46121758;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428441;1;2;1;70;;1;479.46121758;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428443;1;3;1;70;;1;1423.053054;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428443;1;4;1;70;;1;1423.053054;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428444;1;1;1;70;;1;960.57904308;41;1;;;;;;;;;1;;60;5;1;1;4;2;2;;2;;.;9112;55;5511
20251148;11;2025;8428444;1;3;1;70;;1;960.57904308;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428444;1;4;1;70;;1;960.57904308;41;1;;;;;;;;;1;;240;5;4;5;2;2;2;;2;;.;1311;01;0123
20251148;11;2025;8428444;1;5;1;70;;1;960.57904308;41;1;;;;;;;;;1;;240;5;4;4;1;2;2;;2;;.;9211;01;0123
20251148;11;2025;8428445;1;2;1;70;;1;706.3672522;41;1;;;;;;;;;1;;4;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8428446;1;2;1;70;;1;773.20855758;41;1;;;;;;;;;1;;120;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8428448;1;3;1;70;;1;1146.8649708;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428449;1;2;1;70;;1;532.7346862;41;1;;;;;;;;;1;;360;0;3;4;1;2;2;;2;;.;5120;56;5629
20251148;11;2025;8428450;1;1;1;70;;1;984.15805294;41;1;;;;;;;;;1;;80;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8428451;1;1;1;70;;1;531.21994395;41;1;;;;;;;;;1;;2;0;3;4;1;2;2;;2;;.;9211;01;0123
20251148;11;2025;8428452;1;1;1;70;;1;1029.0753517;41;1;;;;;;;;;1;;78;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8428454;1;2;1;70;;1;839.61033418;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428454;1;3;1;70;;1;839.61033418;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428456;1;2;1;70;;1;1281.2451786;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428456;1;3;1;70;;1;1281.2451786;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428457;1;2;1;70;;1;1281.2451786;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428458;1;1;1;70;;1;446.52718412;41;1;;;;;;;;;1;;180;5;1;2;10;2;2;;2;;.;9112;64;6412
20251148;11;2025;8428459;1;2;1;70;;2;1192.5982213;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428460;1;1;1;70;;2;893.72566547;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428461;1;2;1;70;;2;1147.8684393;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428461;1;4;1;70;;2;1147.8684393;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428462;1;2;1;70;;2;2309.405744;41;1;;;;;1;;40;1500000;1;;8;0;3;4;1;2;2;;2;;.;9211;01;0123
20251148;11;2025;8428464;1;2;1;70;;2;909.7225956;41;1;;;;;;;;;1;;240;0;3;4;1;2;2;;2;;.;5120;56;5629
20251148;11;2025;8428465;1;2;1;70;;2;1058.115158;41;1;;;;;;;;;1;;240;0;3;4;1;2;2;;2;;.;9211;01;0123
20251148;11;2025;8428466;1;1;1;70;;2;1105.1914635;41;1;;;;;;;;;1;;24;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8428466;1;3;1;70;;2;1105.1914635;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428467;1;2;1;70;;2;1124.8427745;41;1;;;;;;;;;1;;80;0;3;4;1;2;2;;2;;.;9211;01;0161
20251148;11;2025;8428468;1;2;1;70;;2;2810.4449059;41;1;;;;;1;;40;1500000;1;;48;0;3;4;1;2;2;;2;;.;5120;56;5619
20251148;11;2025;8428469;1;2;1;70;;2;1235.5123396;41;1;;;;;;;;;1;;60;0;3;4;1;2;2;;2;;.;5120;56;5629
20251148;11;2025;8428469;1;3;1;70;;2;1235.5123396;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428469;1;4;1;70;;2;1235.5123396;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428470;1;2;1;70;;2;1661.9980031;41;1;;;;;;;;;1;;36;0;3;4;1;2;2;;2;;.;9211;01;0123
20251148;11;2025;8428471;1;1;1;70;;2;1010.802884;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428472;1;1;1;70;;2;938.98045566;41;1;;;;;;;;;1;;158;0;3;4;1;2;2;;2;;.;9211;01;0161
20251148;11;2025;8428472;1;3;1;70;;2;938.98045566;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428472;1;4;1;70;;2;938.98045566;41;1;;;;;;;;;1;;260;0;4;4;1;2;2;;2;;.;9211;01;0161
20251148;11;2025;8428473;1;2;1;70;;2;3267.263476;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428473;1;4;1;70;;2;3267.263476;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428475;1;1;1;70;;2;1060.7905223;41;1;;;;;;;;;1;;118;0;3;4;1;2;2;;2;;.;5131;56;5613
20251148;11;2025;8428476;1;2;1;70;;2;2478.392477;41;1;;;;;;;;;1;;60;0;3;4;1;2;2;;2;;.;5223;47;4771
20251148;11;2025;8428476;1;3;1;70;;2;2478.392477;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428477;1;2;1;70;;2;1995.0172919;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428477;1;5;1;70;;2;1995.0172919;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428478;1;2;1;70;;2;735.1342821;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428478;1;3;1;70;;2;735.1342821;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428479;1;1;1;70;;2;893.72566547;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428480;1;2;1;70;;2;909.7225956;41;1;;;;;;;;;1;;70;0;3;4;1;2;2;;2;;.;3322;47;4792
20251148;11;2025;8428481;1;2;1;70;;2;772.19617498;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428482;1;1;1;70;;2;909.7225956;41;1;;;;;;;;;1;;240;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8428483;1;2;1;70;;2;909.7225956;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428484;1;1;1;70;;2;1686.8677411;41;1;;;;;;;;;1;;120;0;3;4;1;2;2;;2;;.;5223;47;4774
20251148;11;2025;8428485;1;2;1;70;;2;1686.8677411;41;1;;;;;1;;30;1500000;1;;60;0;3;4;1;2;2;;2;;.;5223;47;4752
20251148;11;2025;8428486;1;2;1;70;;2;2015.4330504;41;1;;;;;;;;;1;;220;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8428486;1;3;1;70;;2;2015.4330504;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428487;1;2;1;70;;2;909.7225956;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428488;1;2;1;70;;1;1251.1716064;41;1;;;;;;;;;1;;120;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8428490;1;1;1;70;;1;484.30426018;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428491;1;2;1;70;;1;681.79813847;41;1;;;;;;;;;1;;80;0;8;4;1;2;2;;2;;.;5223;10;1081
20251148;11;2025;8428492;1;1;1;70;;1;645.90607087;41;1;;;;;;;;;1;;24;5;5;2;10;2;3;;2;;.;5413;84;8424
20251148;11;2025;8428492;1;3;1;70;;1;645.90607087;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428493;1;2;1;70;;1;713.50227494;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428496;1;2;1;70;;1;533.56543279;41;1;;;;;;;;;1;;120;0;3;4;1;2;2;;2;;.;5223;47;4719
20251148;11;2025;8428497;1;1;1;70;;1;823.22969138;41;1;;;;;;;;;1;;36;0;5;2;10;2;3;;2;;.;1114;69;6910
20251148;11;2025;8428497;1;2;1;70;;1;823.22969138;41;1;;;;;;;;;1;;24;0;5;4;1;2;2;;2;;.;3254;86;8692
20251148;11;2025;8428498;1;2;1;70;;1;1069.9847423;41;1;;;;;;;;;1;;60;0;3;4;1;2;2;;2;;.;7531;14;1410
20251148;11;2025;8428498;1;3;1;70;;1;1069.9847423;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428498;1;4;1;70;;1;1069.9847423;41;1;;;;;;;;;1;;180;0;4;4;1;2;2;;2;;.;6112;01;0123
20251148;11;2025;8428499;1;2;1;70;;1;1073.9007744;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428500;1;2;1;70;;1;733.65247009;41;1;;;;;;;;;1;;120;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8428501;1;2;1;70;;1;1120.081539;41;;1;8;1;;;;48;1400000;1;;2;5;2;4;1;2;2;;2;;5131;5311;88;8891
20251148;11;2025;8428501;1;3;1;70;;1;1120.081539;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428502;1;1;1;70;;1;1333.6145986;41;1;;;;;1;;40;1500000;1;;80;0;6;4;1;2;2;;2;;.;5120;56;5629
20251148;11;2025;8428502;1;3;1;70;;1;1333.6145986;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428503;1;2;1;70;;1;665.91835775;41;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428505;1;2;1;70;;1;1823.7129778;41;1;;;;;1;;48;1500000;1;;1;5;8;1;10;2;2;;1;500000;.;5120;56;5629
20251148;11;2025;8428506;1;2;1;70;;1;1823.7129778;41;1;;;;;;;;;1;;130;0;3;4;1;2;2;;2;;.;9211;01;0123
20251148;11;2025;8428507;1;2;1;70;;1;1448.8068761;41;1;;;;;;;;;1;;128;0;3;4;1;2;2;;2;;.;9111;81;8121
20251148;11;2025;8428509;1;1;1;70;15;1;91.303698712;15;1;;;;;;;;;1;;140;0;2;1;3;2;2;;2;;.;5321;86;8621
20251148;11;2025;8428511;1;1;1;70;;2;605.89435364;50;1;;;;;2;5;;2000000;1;;62;0;4;1;10;2;3;;2;;.;5414;80;8010
20251148;11;2025;8428511;1;3;1;70;;2;605.89435364;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428511;1;4;1;70;;2;605.89435364;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428513;1;5;1;70;;2;409.31781182;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428513;1;6;1;70;;2;409.31781182;50;1;;;;;;;;;1;;6;0;4;4;1;2;2;;2;;.;6112;01;0121
20251148;11;2025;8428516;1;2;1;70;;1;1098.0023969;50;1;;;;;;;;;1;;12;2;1;1;4;2;2;;2;;.;5120;01;0141
20251148;11;2025;8428519;1;1;1;70;;1;1818.299003;50;1;;;;;;;;;1;;12;2;3;7;8;2;2;;2;;.;6122;01;0145
20251148;11;2025;8428519;1;2;1;70;;1;1818.299003;50;1;;;;;;;;;1;;48;4;4;4;10;2;2;;2;;.;9313;42;4290
20251148;11;2025;8428519;1;3;1;70;;1;1818.299003;50;1;;;;;;;;;1;;3;2;2;1;4;2;2;;2;;.;5245;47;4731
20251148;11;2025;8428521;1;1;1;70;;2;580.36137481;50;1;;;;;;;;;1;;480;0;4;1;3;2;2;;2;;.;5120;01;0112
20251148;11;2025;8428522;1;2;1;70;;1;891.35067746;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428523;1;1;1;70;;1;1025.1167387;50;;1;20;7;;;;48;900000;1;;5;0;6;4;1;2;2;;2;;9211;8324;49;4921
20251148;11;2025;8428523;1;3;1;70;;1;1025.1167387;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428523;1;4;1;70;;1;1025.1167387;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428524;1;1;1;70;;1;1174.7835701;50;1;;;;;;;;;1;;216;0;5;7;10;2;3;;2;;.;6122;01;0145
20251148;11;2025;8428524;1;2;1;70;;1;1174.7835701;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428525;1;3;1;70;;1;995.3696323;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428527;1;2;1;70;;2;938.01122968;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428529;1;4;1;70;;2;675.31247419;50;1;;;;;;;;;1;;20;2;4;1;10;2;2;;2;;.;9112;01;0126
20251148;11;2025;8428530;1;1;1;70;;2;659.88302951;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428531;1;1;1;70;;2;1884.7641536;50;1;;;;;;;;;1;;12;0;5;7;10;2;3;;2;;.;9211;01;0126
20251148;11;2025;8428531;1;2;1;70;;2;1884.7641536;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428533;1;1;1;70;;1;1502.8608957;50;1;;;;;;;;;1;;24;0;3;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8428533;1;2;1;70;;1;1502.8608957;50;1;;;;;;;;;1;;204;0;5;7;8;2;3;;2;;.;9211;01;0126
20251148;11;2025;8428533;2;1;2;70;;1;1502.8608957;50;;1;2;1;;;;48;1600000;1;;0;2;8;1;2;2;2;;1;1600000;9313;9313;41;4111
20251148;11;2025;8428533;2;2;2;70;;1;1502.8608957;50;1;;;;;;;;;1;;12;0;3;1;4;2;2;;2;;.;5131;56;5611
20251148;11;2025;8428534;1;2;1;70;;1;808.97987547;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428535;1;1;1;70;;1;924.23505491;50;1;;;;;;;;;1;;120;2;5;1;8;2;3;;2;;.;1346;64;6499
20251148;11;2025;8428536;1;1;1;70;;1;641.77248777;50;1;;;;;;;;;1;;420;0;3;2;10;2;2;;2;;.;2131;85;8544
20251148;11;2025;8428536;1;2;1;70;;1;641.77248777;50;1;;;;;;;;;1;;300;0;6;1;10;2;2;;2;;.;4313;70;7020
20251148;11;2025;8428537;1;1;1;70;;1;845.84417046;50;1;;;;;;;;;1;;240;2;5;1;10;2;3;;2;;.;5120;11;1103
20251148;11;2025;8428537;1;2;1;70;;1;845.84417046;50;1;;;;;;;;;1;;240;2;4;1;3;2;2;;2;;.;5131;47;4724
20251148;11;2025;8428538;1;2;1;70;;1;1059.4848486;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428539;1;1;1;70;;1;745.19920854;50;1;;;;;;;;;1;;240;0;5;1;10;2;3;;2;;.;3122;25;2599
20251148;11;2025;8428540;1;1;1;70;;1;745.19920854;50;1;;;;;;;;;1;;264;0;5;1;4;2;3;;2;;.;2341;85;8530
20251148;11;2025;8428541;1;1;1;70;;1;1151.6718458;50;1;;;;;;;;;1;;12;2;8;1;5;2;2;;2;;.;9112;84;8424
20251148;11;2025;8428542;1;1;1;70;;1;745.19920854;50;1;;;;;;;;;1;;120;0;4;1;10;2;2;;2;;.;5321;86;8610
20251148;11;2025;8428543;1;1;1;70;;1;1393.4654865;50;;1;4;1;;;;48;1423500;1;;4;0;8;1;2;2;2;;2;;5131;9112;55;5511
20251148;11;2025;8428544;1;1;1;70;;1;1283.6597985;50;1;;;;;;;;;1;;60;0;4;7;4;2;2;;2;;.;9211;01;0112
20251148;11;2025;8428546;1;2;1;70;;1;1121.1228028;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428548;1;1;1;70;;1;791.62315121;50;1;;;;;;;;;1;;300;0;1;1;7;2;2;;2;;.;2341;85;8530
20251148;11;2025;8428548;1;2;1;70;;1;791.62315121;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20251148;11;2025;8428553;1;1;1;70;;1;965.4503758;50;;1;5;1;;;;40;1500000;1;;24;0;3;1;10;2;2;;2;;5131;5112;42;4210
20251148;11;2025;8428554;1;1;1;70;;1;1197.6415852;50;1;;;;;;;;;1;;240;0;5;1;10;2;3;;2;;.;2330;85;8530
20251148;11;2025;8428557;1;2;1;70;;1;751.86148486;50;1;;;;;;;;;1;;180;0;4;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8428559;1;1;1;70;;1;1208.3488149;50;1;;;;;;;;;1;;28;2;5;1;10;2;3;;2;;.;8332;38;3812
20251148;11;2025;8428559;1;2;1;70;;1;1208.3488149;50;1;;;;;;;;;1;;24;2;3;4;1;2;2;;2;;.;7531;14;1410
20251148;11;2025;8428563;1;1;1;70;;1;766.68300377;50;1;;;;;;;;;1;;120;0;3;3;1;2;2;;2;;.;9111;97;9700
20251148;11;2025;8428563;1;3;1;70;;1;766.68300377;50;1;;;;;;;;;1;;36;0;2;7;10;2;2;;2;;.;9211;01;0126
20251148;11;2025;8428563;1;6;1;70;;1;766.68300377;50;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
