DATASET,SERIES_CODE,OBS_MEASURE,COUNTRY,BOP_ACCOUNTING_ENTRY,INDICATOR,UNIT,FREQUENCY,SCALE,2000,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024,2024-Q1,2024-Q2,2024-Q3,2024-Q4
IMF.STA:BOP(21.0.0),COL.DB_T.SB.USD.Q,OBS_VALUE,Colombia,Debit/Expenditure,Maintenance and repair services n.i.e.,US dollar,Quarterly,Millions,,14.9274211515625,18.999757803125,19.762344675,24.385327275,,18.54858613125,28.735734034375,28.9729698125,34.487151525,,18.749407603125,17.5773944,26.7915953375,22.746823725,,20.5943136125,20.816254821875,21.340715095625,23.87902763,,34.83117096375,19.808029348625,21.364395792,30.386497694125,,35.007992304,34.1322669825,37.7835875165,32.3591654845,,34.662486319,35.193454555,39.64514932075,61.3968789095,,74.609496804,62.9908346055,56.207252806,59.46352390875,,50.9662717055,36.99213553875,32.230852542875,56.599126416,,42.249677489,34.5557205875,46.58222491725,102.5414837025,,48.932834764,44.40003551675,45.8949731015,82.2627259055,,44.6899725355,34.181450558,41.13478055325,59.88680477525,,53.88389607345,123.9910610583,96.287742297,43.3770858591,,15.4509249957625,10.2114513988,17.5376444572875,14.4638994321125,,26.8669479426,24.07727852595,19.4365693688375,24.613058246875,,15.1238107889125,21.372063159275,22.847438946875,19.368879516,,35.507660724075,42.682410278,37.66663076515,44.1173590521,,36.030442379375,89.700496795,47.383177455625,96.128068445,,47.065518825,70.2393352925,27.9743462557813,70.019360234375,,38.18853673,39.122090555,51.86050094125,32.010988900625,,46.382088345,15.6018085471875,21.4002927109375,29.64045966625,,14.5766353301851,32.232698962655,36.800176051565,31.0003925970062,,32.183385617551,40.479556582311,43.47265305061,40.208165774928,,65.480887964396,53.667790927522,87.7584868005561,91.5818131198681,,46.074990755186,67.294140359571,121.359057109272,95.8891187622171
IMF.STA:BOP(21.0.0),COL.NETCD_T.SI2.USD.A,OBS_VALUE,Colombia,Net (credits less debits),Computer services,US dollar,Annual,Millions,-44.214919708252,,,,,-37.5182155151367,,,,,-24.1900316162109,,,,,-58.3429052124023,,,,,-53.7462731933594,,,,,-123.259344238281,,,,,-140.625427734375,,,,,-96.706181640625,,,,,-101.162515625,,,,,-111.222173828125,,,,,-125.424427734375,,,,,-214.77634765625,,,,,-187.91821875,,,,,-189.09708203125,,,,,-266.7899296875,,,,,-279.37365234375,,,,,-313.88796484375,,,,,-362.9686328125,,,,,-309.090828125,,,,,-302.3214375,,,,,-303.609609375,,,,,-480.890589112107,,,,,27.729868820329,,,,,84.3370538714925,,,,,255.466765488233,,,,
IMF.STA:BOP(21.0.0),COL.A_NFA_T.F_F7_S121.USD.Q,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Financial derivatives (other than reserves) and employee stock options, Central bank",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.CD_T.D_F_D4P.USD.A,OBS_VALUE,Colombia,Credit/Revenue,"Direct investment, Total financial assets/liabilities, Investment income on other investment income",US dollar,Annual,Millions,30.8426935,,,,,38.032825506,,,,,88.373628,,,,,119.94433474,,,,,151.84828236,,,,,189.763568586443,,,,,442.604987997572,,,,,506.368180373671,,,,,740.014947876053,,,,,989.504297446472,,,,,1203.75362417863,,,,,2197.78370345161,,,,,2843.5237900992,,,,,2806.36838843907,,,,,3182.59980836407,,,,,3561.58060265943,,,,,3731.65815683369,,,,,3934.8966082822,,,,,3985.70366216844,,,,,4490.20042388111,,,,,2537.62925169185,,,,,3890.59690616516,,,,,3830.11874599202,,,,,4210.37371198054,,,,,4095.61072846961,,,,
IMF.STA:BOP(21.0.0),COL.NETCD_T.SG.USD.Q,OBS_VALUE,Colombia,Net (credits less debits),Financial services,US dollar,Quarterly,Millions,,-46.8285571423001,-28.8105658078949,-33.2653592122593,-54.8146605993978,,-59.4277665442772,-72.8026921681927,-60.9935031407523,-74.613545554907,,-70.1911485583842,-81.5125672005112,-89.6711071873065,-71.2034176091444,,-63.4771988308715,-70.3668464122294,-66.2727396329144,-54.8324592520064,,-80.8312380213109,-63.3831144762545,-64.7893942650404,-84.3163732041561,,-85.1134274041316,-59.3817662746705,-74.1151140030039,-61.0750365466494,,-91.507990669842,-69.2662277909176,-62.2632167366081,-49.5599547653818,,-65.0959916554232,-57.0028478891662,-39.2584592575607,-75.4347550295983,,-95.7580800621245,-107.706353371686,-81.2966719341371,-36.876114,,-80.8091070989245,-147.853297580623,-132.478923652682,-147.988880142807,,-108.484196756526,-136.942234845746,-149.716285738682,-141.275464254379,,-137.603941693564,-162.142597096627,-149.666504503938,-164.227463962278,,-125.250422788521,-155.730171001717,-175.745015980983,-189.119327730686,,-180.078716988113,-186.450128656566,-161.332261492737,-162.173958969927,,-175.083325487682,-223.82842134142,-214.054919538887,-197.632669131972,,-184.805146014458,-182.937976462835,-158.92324837401,-180.390064300857,,-112.715414784175,-135.663092487927,-100.687222651536,-130.166193042429,,-209.397853163026,-253.853355652038,-255.706892289756,-259.873298821639,,-259.507353592863,-265.141965215098,-252.85204304633,-296.822350367531,,-255.989803095396,-297.294512624974,-342.081627867474,-336.079860522921,,-359.347773999924,-346.678334543669,-367.776633671676,-345.337758321825,,-314.24273201293,-395.079370287843,-380.374013703303,-379.37937305706,,-264.615876240718,-90.4512920890187,-77.6679220312601,-90.8114523213178,,-98.3876235253727,-65.9475181393563,-71.5701883814983,-53.1624652376087,,-3.14242245015787,-15.5796358035177,-10.3039183441625,-109.742329725818
IMF.STA:BOP(21.0.0),COL.A_NFA_T.P_F3_S1V.USD.A,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Portfolio investment, Debt securities, Non financial corporations, households and NPISH",US dollar,Annual,Millions,1172.72799934218,,,,,2092.91156183,,,,,-653.544308116905,,,,,1199.05888291703,,,,,478.806996501877,,,,,-27.1835446151061,,,,,2087.26106211041,,,,,2351.40250623671,,,,,-674.229720613317,,,,,-1006.94981943795,,,,,-600.833709367099,,,,,424.647055929026,,,,,-475.121647002726,,,,,980.8540838755,,,,,1150.00977098911,,,,,-462.946105561591,,,,,3645.37057503941,,,,,-88.570898950457,,,,,1687.99283365242,,,,,-476.623071167593,,,,,3661.90422062182,,,,,982.12556305383,,,,,2167.91123418054,,,,,1936.47503842842,,,,,666.223827182405,,,,
IMF.STA:BOP(21.0.0),COL.CD_T.D3_FL_D4Q.USD.Q,OBS_VALUE,Colombia,Credit/Revenue,"Direct investment between fellow enterprises, Debt instruments, Investment income on interest and income attributable to policy holders",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.A_NFA_T.O_FL1.USD.A,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Other investment, Debt instruments",US dollar,Annual,Millions,460.390151554202,,,,,929.332259210145,,,,,-1689.96077352387,,,,,-1364.1496532598,,,,,63.400543029959,,,,,308.509885271299,,,,,836.435593739475,,,,,789.697568739208,,,,,-660.456268947337,,,,,3529.17396617975,,,,,-837.701796844294,,,,,3603.27890628417,,,,,1820.89071150019,,,,,2291.39016677499,,,,,1771.95293170641,,,,,547.771048345566,,,,,2934.67947561513,,,,,-255.951764673631,,,,,217.295893665043,,,,,-3460.50803536637,,,,,3504.09679131891,,,,,2800.98500292222,,,,,4084.40709494325,,,,,4068.32753000327,,,,,125.323892846039,,,,
IMF.STA:BOP(21.0.0),COL.CD_T._T_F_D4P.USD.Q,OBS_VALUE,Colombia,Credit/Revenue,"All functional categories, Total financial assets/liabilities, Investment income on other investment income",US dollar,Quarterly,Millions,,234.207878229206,231.58851804272,249.843913530627,281.962852410371,,248.816092490624,224.34095916174,200.098090645022,191.737186879356,,181.556340103133,176.490988570554,162.99153838179,155.716701716794,,132.429704417924,130.01726200889,144.09997189521,139.545329507832,,146.150015939429,171.47001658885,175.545088002846,196.578355518,,215.754895998563,214.533679385899,260.817955046657,286.686543695564,,314.879037274191,348.634846141625,376.698585713936,434.044573253112,,419.887544164902,469.734704796901,472.251415094075,454.774599708324,,479.756141343485,464.195958950036,438.07900889368,428.999918207926,,393.923399424501,489.527761567699,432.336122815767,431.008352975715,,443.91865664048,441.891559441322,429.778615508269,563.256724601254,,642.004294389912,770.94614348998,692.519045304626,811.768294941818,,951.398666119356,945.988009521169,965.389881228276,939.57145972641,,944.121356994639,912.62379736003,927.417786658062,1013.42277452312,,934.973998648451,1070.83653633544,1182.80814913767,1150.89427961322,,1138.28788511964,1166.62808479737,1142.82631715505,1102.89769675052,,1204.00005616855,1216.73624299645,1222.50121996687,1306.26635747002,,1301.30357134846,1434.06618018308,1375.20656374186,1430.99834365519,,1504.66535648401,1534.82060543793,1529.92888624925,1568.92335002047,,1757.78752366379,1802.87302613748,1713.44570424942,1673.25078209376,,1131.23891993619,1056.77732179997,1117.90572056789,1221.01554215943,,1375.42299147359,1565.08306988354,1300.93613327068,1679.80683772515,,1571.14995189815,1726.7427684753,1727.73551632087,1923.54602202668,,2170.03065398783,2354.40615672163,2155.85797602696,2268.72386339447,,2392.92630886674,2506.21372926957,2453.83829341937,2312.59813863048
IMF.STA:BOP(21.0.0),COL.A_NFA_T.O_FL1_S12R.USD.A,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Other investment, Debt instruments, Other financial corporations",US dollar,Annual,Millions,4.43983013175825,,,,,4.93827365426175,,,,,-17.3855294638459,,,,,1.99925419869428,,,,,-7.61605734360493,,,,,2.83377410950973,,,,,2.04917956696261,,,,,25.3911294667419,,,,,-10.3928366203907,,,,,17.1044813760949,,,,,8.85506695506022,,,,,23.3509395364391,,,,,109.29843166705,,,,,419.312934535793,,,,,248.496742499569,,,,,135.131669160384,,,,,642.57000916015,,,,,-297.584243696932,,,,,89.125016956849,,,,,-602.833370535614,,,,,484.253253835363,,,,,1088.88636413156,,,,,738.644874337593,,,,,-1548.65400245341,,,,,701.0766229702,,,,
IMF.STA:BOP(21.0.0),COL.CD_T.IN2_S13.USD.Q,OBS_VALUE,Colombia,Credit/Revenue,"Secondary income, General government",US dollar,Quarterly,Millions,,114.176841361128,37.7442722744222,42.5894824377884,55.9037327593705,,98.6371199864616,200.265090889767,191.731141313419,104.919564344834,,104.842331840105,88.0774586493809,71.6798875047632,90.9938626075033,,80.8667009842558,67.9488947699128,111.314686428002,79.7729295589209,,55.4344088755458,100.90343411343,127.614538782623,112.731290794824,,85.0157004708896,167.092586029553,128.696396743718,120.344502058202,,108.629722566786,142.981790357684,150.08692614674,129.794214432648,,85.3117,74.7779,64.596,42.771,,55.8875,76.491,26.763,32.489,,45.1046,46.8876,67.707,60.095,,20.21507817,45.90240032,69.53715311,35.47353715,,28.45210893,31.81402729,100.94717526,89.45133914,,48.45539796,42.23786398,44.21602481,37.36087448,,53.41449583,43.56524826,40.64006055,39.09757063,,42.93924175,54.23128989,61.06098844,115.60725677,,42.93924175,54.8339778,42.87559668,41.81092532,,39.1610911,46.06921297,58.24106663,57.82019868,,57.87398403,80.31148458,57.73032078,31.96010602,,50.77372049,29.75576478,49.38308089,41.1893445,,19.22270909,51.15559408,80.61442783,41.58295871,,35.83752844,31.95816738,47.97512963,98.08511942,,33.84208238,70.03484584,88.79161963,42.40481032,,39.04185317,68.5840782,61.07692897,51.62791825,,25.27189715,30.4714616,172.13349043,42.46896209,,45.39571868,86.87883684,74.34797841,41.46942629
IMF.STA:BOP(21.0.0),COL.L_NIL_T.P_F3_S122.USD.Q,OBS_VALUE,Colombia,"Liabilities, Net incurrence of liabilities","Portfolio investment, Debt securities, Deposit taking corporations, except the Central Bank",US dollar,Quarterly,Millions,,0,-110.52,-12.715,-0.93,,0,-1.87,-182.245,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,-250,0,0,,165,400,0,0,,0,0,0,0,,0,0,0,0,,0,0,620,0,,520,1000,0,600,,0,0,1950,0,,1000,300,0,0,,5,0,-21.769,0,,0,400,0,0,,0,600,0,500,,-600,300,595.394,0,,-500,-300,0,0,,0,0,0,59.501,,-50,0,-277.677,0,,0,827.138,0,0,,0,0,-1374.218,0,,-500,0,-468,0,,-170,242.307,-227.17850651,-762.6
IMF.STA:BOP(21.0.0),COL.L_NIL_T.O_F221_S122.USD.Q,OBS_VALUE,Colombia,"Liabilities, Net incurrence of liabilities","Other investment, Inter-bank positions, Deposit taking corporations, except the Central Bank",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,30.8939020864611,25.0429964953766,1218.0583895259,-156.831063299754,,-40.5336951566703,-895.012184371105,-18.9037207132967,-167.082099441251,,169.516887166102,-30.0228536219523,35.1456188899946,-176.864266478721,,752.008727570633,-693.771951728239,208.627383293232,-309.452244416603,,447.366748872285,-226.962407915275,77.6251387783212,-54.7217645330556,,28.3529799818191,-30.7249480493426,-37.9065737515825,59.3065825817909,,-109.676967885462,192.184881797426,-49.2424191266575,-171.680011297266,,30.3857549073476,259.499908318952,85.6159759135727,357.18447263667,,-114.969928843334,-340.83948689606,-54.463998570333,284.086507866007,,-281.767801749965,-116.421219837221,284.833144057618,-217.415410251165
IMF.STA:BOP(21.0.0),COL.NETCD_T.CKAB.USD.Q,OBS_VALUE,Colombia,Net (credits less debits),Current and capital account balance (credit less debit),US dollar,Quarterly,Millions,,91.1585971874483,77.4941274728121,363.394148010773,313.357210381524,,-477.535874910537,-290.915493229175,-22.779715461666,-249.083668338282,,-235.595477494749,-348.815317059072,-305.349865718225,-399.433116092731,,-605.419825328064,-70.2561564456642,59.3607795240645,-295.682420106282,,-591.143657480628,-210.22224872265,119.296172418208,-92.4768091107674,,-551.507860521435,-285.264053913136,-877.337520914322,-233.634088057936,,-669.340444176291,-707.381244426198,-775.016625412587,-839.273489095559,,-2091.32849728667,-1453.63626328646,-1462.85363014917,-1141.79516652676,,-1312.28915739719,-1157.34677136153,-1661.07556569156,-2366.55924223017,,-932.176790502857,-760.919026097352,-1296.26881924377,-1443.64078365693,,-1260.82026553694,-1405.75474288309,-3210.34897405779,-2706.08766502411,,-2002.96522101127,-1726.11055521808,-3030.84652015308,-2974.57702316194,,-1838.26072128452,-3235.45808813858,-3596.24167390599,-2970.03844642398,,-3439.15765867403,-2205.94382170442,-3596.21897327385,-3123.80728836779,,-4124.71111797634,-4189.28411916673,-5033.4054882975,-6471.14329274991,,-5291.92855197034,-4426.37366364025,-5055.77266205956,-3928.15240728789,,-3524.789286103,-2794.41566004655,-3601.14376338481,-2666.21071063202,,-3489.5200968922,-2425.55470326533,-2560.64649199146,-1448.63711608303,,-3022.54944668232,-3470.92701103356,-3406.01544258091,-4141.45671465106,,-3820.35332671854,-3218.9218271018,-4302.6440725285,-3466.7428512577,,-2295.1985839553,-1962.07039526682,-2012.54462773777,-2996.99617263701,,-3105.09330992483,-4047.23344216097,-4834.8345226514,-5962.24168957701,,-5396.89135708071,-4748.3298987068,-6109.33697518326,-4624.13165885543,,-2807.319282192,-2081.87928709979,-1545.93347158094,-1860.79077507619,,-1944.79331282909,-1449.37433526221,-1572.43620111658,-2258.80367287741
IMF.STA:BOP(21.0.0),COL.A_NFA_T.O_F63.USD.Q,OBS_VALUE,Colombia,"Assets, Net acquisition of financial assets","Other investment, Pension entitlements",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.CD_T.G2.USD.Q,OBS_VALUE,Colombia,Credit/Revenue,Net exports of goods under merchanting,US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0
IMF.STA:BOP(21.0.0),COL.NNAFANIL_T.F_F7_S12R.USD.Q,OBS_VALUE,Colombia,"Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Financial derivatives (other than reserves) and employee stock options, Other financial corporations",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,-0.936862617731094,0,0,0,,-0.581429844722152,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,-0.749449491500854,-1.04112076759338,15.6809362451313,30.2585145507473,,-53.1230752635165,-29.7065495796547,4.65727836382803,3.31747289805298,,5.60487143544015,28.9444297913142,3.81572158815106,3.54015701183653,,40.6775513368339,-53.7359875211841,-29.9272773494122,37.9263749524198,,-63.6833513973834,21.3590461412739,317.857947691409,-56.0559509901213,,63.1977193578014,-128.552046515941,39.6864092929973,-194.651277342566,,88.4879677285605,238.112570598191,93.1854454758702,-13.3102644794428,,-271.404763319418,117.989744384108,24.1239281944031,105.368763657938,,48.9101642857281,137.418152545098,135.949440240097,-103.462978335021,,179.13171448607,305.224177310951,55.8459212022826,-263.626307858021,,-211.166484648225,70.8410790420225,247.709202025617,-25.5958916359896,,-76.3666991813648,-96.1315863022833,198.843274214632,249.572580351399,,-33.4596185609597,-190.753417562557,-292.537950281204,-295.832042597716,,-234.237783169178,39.8684136977168,108.368413697717,87.3684136977168
IMF.STA:BOP(21.0.0),COL.DB_T.GS.USD.A,OBS_VALUE,Colombia,Debit/Expenditure,Goods and services,US dollar,Annual,Millions,14477.9981473129,,,,,16033.6202900641,,,,,15570.9386546329,,,,,16760.6191992528,,,,,20115.3390421619,,,,,25355.43477404,,,,,30813.2740006072,,,,,38569.2031632162,,,,,46243.4628897922,,,,,40155.2589850125,,,,,49031.6020024915,,,,,64260.3155268371,,,,,70616.6908447206,,,,,71817.2913305606,,,,,77758.7582636878,,,,,66010.9167707116,,,,,56219.9653463841,,,,,58083.146348944,,,,,64280.2107843955,,,,,65472.1824638208,,,,,51328.3836106767,,,,,70914.1195135097,,,,,89611.4791093409,,,,,76459.1261089043,,,,,78473.7512025592,,,,
IMF.STA:BOP(21.0.0),COL.DB_T._T_F_D4P.USD.Q,OBS_VALUE,Colombia,Debit/Expenditure,"All functional categories, Total financial assets/liabilities, Investment income on other investment income",US dollar,Quarterly,Millions,,848.078714583131,800.714450280699,792.237491698971,732.856771133894,,906.507643136425,861.965533288056,783.345810899679,759.553985719185,,882.333131001881,855.598131064732,785.863570006121,797.015520824888,,999.978306870037,896.639027538155,958.437881857679,882.247088189304,,1264.07884372897,1097.34914756944,1173.87695763317,1170.76278200495,,1523.1138815207,1535.17914724055,1763.92073746977,1507.68033027825,,1838.78266950638,1833.12475612575,1706.34481224008,1869.20030564859,,2340.28584601051,2338.37911168299,2307.97539844819,2692.12852689888,,2909.26707785174,3283.39095989196,2919.41085071507,2361.02455453975,,2176.821163423,2463.99780054008,2494.93831850226,2798.50911865831,,2936.68022918478,3231.15199948266,3283.68790847318,3417.79758898232,,3802.34348365203,4283.28017636158,4763.60401080789,5379.22706663623,,4847.00210539978,4608.99864603754,4381.94768947942,4973.06005709936,,4606.82242029112,4307.95456273901,4347.57486214288,4516.28164322326,,4124.66362874174,4220.51463893817,4630.32615811517,3400.71598817919,,2844.81755810504,3059.45517135195,2433.85991985559,1627.33064112216,,2240.11638214888,2567.11294904741,2749.89114854672,2727.02299476575,,3590.39561483277,2994.69066302813,3371.67059815139,3643.48988516099,,4430.73230733788,4322.96612027238,4303.59775201492,4540.12543216698,,4374.37540299841,4306.95747615761,4016.24244297548,3973.17772495521,,2504.10793747374,2088.49788865905,2292.80531577155,2601.7748166847,,3243.58989511735,3218.234335195,3641.1502374248,4545.88502069332,,5181.33933840993,6255.42000743467,6519.75176013403,6070.71538832578,,5893.18106718191,5411.98981307486,5661.52157482586,5406.18498874368,,5733.57460487933,5614.230831369,5831.44648461859,5745.12700703574
IMF.STA:BOP(21.0.0),COL.NETCD_T.SI2.USD.Q,OBS_VALUE,Colombia,Net (credits less debits),Computer services,US dollar,Quarterly,Millions,,-12.9376803894043,-8.98626617431641,-10.2132720947266,-12.0777010498047,,-7.85661676025391,-7.84586547851563,-11.730794921875,-10.0849383544922,,-5.70268469238281,-4.97783142089844,-7.5784921875,-5.93102331542969,,-15.3088471069336,-15.5777651367187,-16.1377724609375,-11.3185205078125,,-10.4193286132812,-8.15727685546875,-9.10403442382813,-26.0656333007813,,-32.7273415527344,-25.7825241699219,-24.40831640625,-40.341162109375,,-19.2787802734375,-45.4710554199219,-38.5607761230469,-37.3148159179687,,-21.1122021484375,-18.21143359375,-22.7125244140625,-34.670021484375,,-23.0745078125,-18.632314453125,-30.980197265625,-28.47549609375,,-24.18040625,-27.88658203125,-18.4375703125,-40.717615234375,,-22.323185546875,-46.169123046875,-26.044017578125,-30.8881015625,,-33.15030859375,-58.33561328125,-22.39030078125,-100.900125,,-39.19025,-42.810734375,-69.09853125,-36.818703125,,-52.25725390625,-42.6692421875,-37.94615625,-56.2244296875,,-59.1271328125,-67.7417734375,-70.911078125,-69.0099453125,,-75.15199609375,-57.5238359375,-71.9569765625,-74.74084375,,-110.87032421875,-66.116671875,-46.52059375,-90.380375,,-80.465890625,-84.6598828125,-100.3492890625,-97.4935703125,,-69.3446328125,-67.451375,-90.82040625,-81.4744140625,,-69.880546875,-68.8467890625,-96.2917265625,-67.302375,,-46.8964453125,-65.148984375,-89.3562890625,-102.207890625,,-92.7354504818816,-113.494109042728,-119.032396495148,-155.628633092349,,28.7132433760065,44.1956663257891,-8.24740895401908,-36.9316319274475,,3.74494387576425,8.34884608054512,38.7278842037248,33.5153797114583,,21.7661070229821,47.7559906345315,108.319602820208,77.6250650105113
IMF.STA:BOP(21.0.0),COL.NNAFANIL_T.O_F6.USD.Q,OBS_VALUE,Colombia,"Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Other investment, Insurance, pension and standardized guarantee schemes",US dollar,Quarterly,Millions,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,-26.5,0,,26.5,0,0,0,,0,0,0,0,,0,0,0,0,,4.40530302529499,-17.1,3.81999999999997,-27.72,,-25.2,3.39999999999997,43.0416072463235,-42.0189478165701,,31.6325740224042,-39.869100133957,-39.1577904357863,16.2352189232534,,-55.3428898069533,-9.95777131203148,-20.0860030318261,3.59321302028108,,-49.8847594803864,-17.428942860669,93.7981105735466,-45.5342810273593,,-5.28650191571496,-128.100067506637,71.7009972164426,1.99498484621637,,-59.236864334571,51.4347898689445,68.6922867398165,-52.5190954670834,,-33.6116278338606,-11.8433137399117,91.9460358468931,22.1835449263684,,87.0479679159199,50.1291059595583,102.291951102888,-6.21582316345024,,-20.8666811263011,-12.785352608299,28.7288085633681,35.5080398603515,,97.5807475472788,-66.9679599439971,43.1557963102076,2.20673799047375,,-33.9754180595248,-0.477821741781213,-27.1079457309779,24.9533056900758,,-26.3936781035494,13.1243936495225,-3.69249240092637,-61.1826463577079,,-0.330468730495568,-10.3510753675218,12.4522744979408,52.4123874261011,,-3.90888993489148,-13.4961927519475,83.2110577735938,-1.68505100915388,,0.30684156001746,-16.8243095655398,-30.0555241164147,-25.5850536160998,,-99.2633605040681,52.6335797869511,-88.1749372565216,-76.6936624320847,,47.4482551246042,34.457929945245,18.7577695965051,-77.7323637454072
