Fecha (dd/mm/aaaa),Año(aaaa)-Mes(mm),Descripción,Id,Tasa a 1 año %,Tasa a 5 años %,Tasa a 10 años %,Versión,Versión,Versión,Descripción
2003-04-15,2003-04-15, Cinco años %,13,,"16,0028309212288",,Ultima,Ultima,Ultima,Diario
2003-04-15,2003-04-15, Diez años %,14,,,"16,9265694212552",Ultima,Ultima,Ultima,Diario
2003-04-15,2003-04-15,Un año %,7,"10,2568871015336",,,Ultima,Ultima,Ultima,Diario
2003-04-16,2003-04-16, Cinco años %,13,,"16,098589764739",,Ultima,Ultima,Ultima,Diario
2003-04-16,2003-04-16, Cinco años %,13,,"16,098589764739",,Ultima,Ultima,Ultima,Semanal
2003-04-16,2003-04-16, Diez años %,14,,,"17,1467050708099",Ultima,Ultima,Ultima,Diario
2003-04-16,2003-04-16, Diez años %,14,,,"17,1467050708099",Ultima,Ultima,Ultima,Semanal
2003-04-16,2003-04-16,Un año %,7,"10,0900904626891",,,Ultima,Ultima,Ultima,Diario
2003-04-16,2003-04-16,Un año %,7,"10,0900904626891",,,Ultima,Ultima,Ultima,Semanal
2003-04-21,2003-04-21, Cinco años %,13,,"15,6575082447702",,Ultima,Ultima,Ultima,Diario
2003-04-21,2003-04-21, Diez años %,14,,,"13,0851580750916",Ultima,Ultima,Ultima,Diario
2003-04-21,2003-04-21,Un año %,7,"10,8640646364449",,,Ultima,Ultima,Ultima,Diario
2003-04-22,2003-04-22, Cinco años %,13,,"15,7486682303609",,Ultima,Ultima,Ultima,Diario
2003-04-22,2003-04-22, Diez años %,14,,,"13,5681277522061",Ultima,Ultima,Ultima,Diario
2003-04-22,2003-04-22,Un año %,7,"10,6528536467231",,,Ultima,Ultima,Ultima,Diario
2003-04-23,2003-04-23, Cinco años %,13,,"16,0349662506218",,Ultima,Ultima,Ultima,Diario
2003-04-23,2003-04-23, Diez años %,14,,,"16,7588143164124",Ultima,Ultima,Ultima,Diario
2003-04-23,2003-04-23,Un año %,7,"10,5918076406045",,,Ultima,Ultima,Ultima,Diario
2003-04-24,2003-04-24, Cinco años %,13,,"15,9517733829273",,Ultima,Ultima,Ultima,Diario
2003-04-24,2003-04-24, Diez años %,14,,,"16,3009269975497",Ultima,Ultima,Ultima,Diario
2003-04-24,2003-04-24,Un año %,7,"10,484169214026",,,Ultima,Ultima,Ultima,Diario
2003-04-25,2003-04-25, Cinco años %,13,,"16,123707521227",,Ultima,Ultima,Ultima,Diario
2003-04-25,2003-04-25, Cinco años %,13,,"16,123707521227",,Ultima,Ultima,Ultima,Semanal
2003-04-25,2003-04-25, Diez años %,14,,,"17,5740014338853",Ultima,Ultima,Ultima,Diario
2003-04-25,2003-04-25, Diez años %,14,,,"17,5740014338853",Ultima,Ultima,Ultima,Semanal
2003-04-25,2003-04-25,Un año %,7,"10,611624312584",,,Ultima,Ultima,Ultima,Diario
2003-04-25,2003-04-25,Un año %,7,"10,611624312584",,,Ultima,Ultima,Ultima,Semanal
2003-04-28,2003-04-28, Cinco años %,13,,"15,9140282943423",,Ultima,Ultima,Ultima,Diario
2003-04-28,2003-04-28, Diez años %,14,,,"14,3161685725471",Ultima,Ultima,Ultima,Diario
2003-04-28,2003-04-28,Un año %,7,"10,4094543873439",,,Ultima,Ultima,Ultima,Diario
2003-04-29,2003-04-29, Cinco años %,13,,"15,7179413334288",,Ultima,Ultima,Ultima,Diario
2003-04-29,2003-04-29, Diez años %,14,,,"16,6029656970611",Ultima,Ultima,Ultima,Diario
2003-04-29,2003-04-29,Un año %,7,"10,5387086138342",,,Ultima,Ultima,Ultima,Diario
2003-04-30,2003-04-30, Cinco años %,13,,"15,3409155317312",,Ultima,Ultima,Ultima,Diario
2003-04-30,2003-04-30, Cinco años %,13,,"15,3409155317312",,Ultima,Ultima,Ultima,Mensual
2003-04-30,2003-04-30, Diez años %,14,,,"16,1818002654428",Ultima,Ultima,Ultima,Diario
2003-04-30,2003-04-30, Diez años %,14,,,"16,1818002654428",Ultima,Ultima,Ultima,Mensual
2003-04-30,2003-04-30,Un año %,7,"10,2736102635576",,,Ultima,Ultima,Ultima,Diario
2003-04-30,2003-04-30,Un año %,7,"10,2736102635576",,,Ultima,Ultima,Ultima,Mensual
2003-05-02,2003-05-02, Cinco años %,13,,"15,3035586298554",,Ultima,Ultima,Ultima,Diario
2003-05-02,2003-05-02, Cinco años %,13,,"15,3035586298554",,Ultima,Ultima,Ultima,Semanal
2003-05-02,2003-05-02, Diez años %,14,,,"16,0257232749891",Ultima,Ultima,Ultima,Diario
2003-05-02,2003-05-02, Diez años %,14,,,"16,0257232749891",Ultima,Ultima,Ultima,Semanal
2003-05-02,2003-05-02,Un año %,7,"10,3610250767433",,,Ultima,Ultima,Ultima,Diario
2003-05-02,2003-05-02,Un año %,7,"10,3610250767433",,,Ultima,Ultima,Ultima,Semanal
2003-05-05,2003-05-05, Cinco años %,13,,"15,1534948952184",,Ultima,Ultima,Ultima,Diario
2003-05-05,2003-05-05, Diez años %,14,,,"16,0126180905758",Ultima,Ultima,Ultima,Diario
2003-05-05,2003-05-05,Un año %,7,"10,1282468222057",,,Ultima,Ultima,Ultima,Diario
2003-05-06,2003-05-06, Cinco años %,13,,"14,7863625500103",,Ultima,Ultima,Ultima,Diario
2003-05-06,2003-05-06, Diez años %,14,,,"15,601520777829",Ultima,Ultima,Ultima,Diario
2003-05-06,2003-05-06,Un año %,7,"10,1120031856469",,,Ultima,Ultima,Ultima,Diario
2003-05-07,2003-05-07, Cinco años %,13,,"14,7030153580509",,Ultima,Ultima,Ultima,Diario
2003-05-07,2003-05-07, Diez años %,14,,,"15,5088852760449",Ultima,Ultima,Ultima,Diario
2003-05-07,2003-05-07,Un año %,7,"10,067510002905",,,Ultima,Ultima,Ultima,Diario
2003-05-08,2003-05-08, Cinco años %,13,,"14,2863485786605",,Ultima,Ultima,Ultima,Diario
2003-05-08,2003-05-08, Diez años %,14,,,"15,0139848813321",Ultima,Ultima,Ultima,Diario
2003-05-08,2003-05-08,Un año %,7,"9,74921147536598",,,Ultima,Ultima,Ultima,Diario
2003-05-09,2003-05-09, Cinco años %,13,,"14,1112205802936",,Ultima,Ultima,Ultima,Diario
2003-05-09,2003-05-09, Cinco años %,13,,"14,1112205802936",,Ultima,Ultima,Ultima,Semanal
2003-05-09,2003-05-09, Diez años %,14,,,"14,998873460047",Ultima,Ultima,Ultima,Diario
2003-05-09,2003-05-09, Diez años %,14,,,"14,998873460047",Ultima,Ultima,Ultima,Semanal
2003-05-09,2003-05-09,Un año %,7,"9,96917676659271",,,Ultima,Ultima,Ultima,Diario
2003-05-09,2003-05-09,Un año %,7,"9,96917676659271",,,Ultima,Ultima,Ultima,Semanal
2003-05-12,2003-05-12, Cinco años %,13,,"13,7750711773417",,Ultima,Ultima,Ultima,Diario
2003-05-12,2003-05-12, Diez años %,14,,,"14,8846773271618",Ultima,Ultima,Ultima,Diario
2003-05-12,2003-05-12,Un año %,7,"9,72091706958894",,,Ultima,Ultima,Ultima,Diario
2003-05-13,2003-05-13, Cinco años %,13,,"14,0934460680163",,Ultima,Ultima,Ultima,Diario
2003-05-13,2003-05-13, Diez años %,14,,,"14,4600611477445",Ultima,Ultima,Ultima,Diario
2003-05-13,2003-05-13,Un año %,7,"9,67909099859386",,,Ultima,Ultima,Ultima,Diario
2003-05-14,2003-05-14, Cinco años %,13,,"14,2649347750076",,Ultima,Ultima,Ultima,Diario
2003-05-14,2003-05-14, Diez años %,14,,,"15,2394977338502",Ultima,Ultima,Ultima,Diario
2003-05-14,2003-05-14,Un año %,7,"11,2695454490582",,,Ultima,Ultima,Ultima,Diario
2003-05-15,2003-05-15, Cinco años %,13,,"15,0924515156545",,Ultima,Ultima,Ultima,Diario
2003-05-15,2003-05-15, Diez años %,14,,,"14,647373492581",Ultima,Ultima,Ultima,Diario
2003-05-15,2003-05-15,Un año %,7,"9,94860685406125",,,Ultima,Ultima,Ultima,Diario
2003-05-16,2003-05-16, Cinco años %,13,,"14,7843872920844",,Ultima,Ultima,Ultima,Diario
2003-05-16,2003-05-16, Cinco años %,13,,"14,7843872920844",,Ultima,Ultima,Ultima,Semanal
2003-05-16,2003-05-16, Diez años %,14,,,"15,9509662151032",Ultima,Ultima,Ultima,Diario
2003-05-16,2003-05-16, Diez años %,14,,,"15,9509662151032",Ultima,Ultima,Ultima,Semanal
2003-05-16,2003-05-16,Un año %,7,"11,0895175570299",,,Ultima,Ultima,Ultima,Diario
2003-05-16,2003-05-16,Un año %,7,"11,0895175570299",,,Ultima,Ultima,Ultima,Semanal
2003-05-19,2003-05-19, Cinco años %,13,,"16,1445261170304",,Ultima,Ultima,Ultima,Diario
2003-05-19,2003-05-19, Diez años %,14,,,"16,3703959728525",Ultima,Ultima,Ultima,Diario
2003-05-19,2003-05-19,Un año %,7,"10,4415422923397",,,Ultima,Ultima,Ultima,Diario
2003-05-20,2003-05-20, Cinco años %,13,,"16,0052358409048",,Ultima,Ultima,Ultima,Diario
2003-05-20,2003-05-20, Diez años %,14,,,"16,2064352839031",Ultima,Ultima,Ultima,Diario
2003-05-20,2003-05-20,Un año %,7,"10,4846216150708",,,Ultima,Ultima,Ultima,Diario
2003-05-21,2003-05-21, Cinco años %,13,,"14,9682602338101",,Ultima,Ultima,Ultima,Diario
2003-05-21,2003-05-21, Diez años %,14,,,"15,9703041711331",Ultima,Ultima,Ultima,Diario
2003-05-21,2003-05-21,Un año %,7,"10,4946372277211",,,Ultima,Ultima,Ultima,Diario
2003-05-22,2003-05-22, Cinco años %,13,,"15,3010395646684",,Ultima,Ultima,Ultima,Diario
2003-05-22,2003-05-22, Diez años %,14,,,"15,8471427690142",Ultima,Ultima,Ultima,Diario
2003-05-22,2003-05-22,Un año %,7,"10,3111925604659",,,Ultima,Ultima,Ultima,Diario
2003-05-23,2003-05-23, Cinco años %,13,,"14,6319164249647",,Ultima,Ultima,Ultima,Diario
2003-05-23,2003-05-23, Cinco años %,13,,"14,6319164249647",,Ultima,Ultima,Ultima,Semanal
2003-05-23,2003-05-23, Diez años %,14,,,"15,7150709384819",Ultima,Ultima,Ultima,Diario
2003-05-23,2003-05-23, Diez años %,14,,,"15,7150709384819",Ultima,Ultima,Ultima,Semanal
2003-05-23,2003-05-23,Un año %,7,"10,1624813240307",,,Ultima,Ultima,Ultima,Diario
2003-05-23,2003-05-23,Un año %,7,"10,1624813240307",,,Ultima,Ultima,Ultima,Semanal
2003-05-26,2003-05-26, Cinco años %,13,,"14,6079408196865",,Ultima,Ultima,Ultima,Diario
2003-05-26,2003-05-26, Diez años %,14,,,"15,4711747381124",Ultima,Ultima,Ultima,Diario
2003-05-26,2003-05-26,Un año %,7,"10,2451128740151",,,Ultima,Ultima,Ultima,Diario
2003-05-27,2003-05-27, Cinco años %,13,,"14,6939074530358",,Ultima,Ultima,Ultima,Diario
2003-05-27,2003-05-27, Diez años %,14,,,"15,5235240861136",Ultima,Ultima,Ultima,Diario
2003-05-27,2003-05-27,Un año %,7,"10,1738535290909",,,Ultima,Ultima,Ultima,Diario
2003-05-28,2003-05-28, Cinco años %,13,,"14,7377601615781",,Ultima,Ultima,Ultima,Diario
2003-05-28,2003-05-28, Diez años %,14,,,"15,5276013728251",Ultima,Ultima,Ultima,Diario
2003-05-28,2003-05-28,Un año %,7,"10,2424542186891",,,Ultima,Ultima,Ultima,Diario
2003-05-29,2003-05-29, Cinco años %,13,,"14,5850379569762",,Ultima,Ultima,Ultima,Diario
2003-05-29,2003-05-29, Diez años %,14,,,"15,4812600841321",Ultima,Ultima,Ultima,Diario
2003-05-29,2003-05-29,Un año %,7,"10,3632721260337",,,Ultima,Ultima,Ultima,Diario
2003-05-30,2003-05-30, Cinco años %,13,,"14,6719215010084",,Ultima,Ultima,Ultima,Diario
2003-05-30,2003-05-30, Cinco años %,13,,"14,6719215010084",,Ultima,Ultima,Ultima,Mensual
2003-05-30,2003-05-30, Cinco años %,13,,"14,6719215010084",,Ultima,Ultima,Ultima,Semanal
2003-05-30,2003-05-30, Diez años %,14,,,"14,9679494011021",Ultima,Ultima,Ultima,Diario
2003-05-30,2003-05-30, Diez años %,14,,,"14,9679494011021",Ultima,Ultima,Ultima,Mensual
2003-05-30,2003-05-30, Diez años %,14,,,"14,9679494011021",Ultima,Ultima,Ultima,Semanal
2003-05-30,2003-05-30,Un año %,7,"10,1202828467567",,,Ultima,Ultima,Ultima,Diario
2003-05-30,2003-05-30,Un año %,7,"10,1202828467567",,,Ultima,Ultima,Ultima,Mensual
2003-05-30,2003-05-30,Un año %,7,"10,1202828467567",,,Ultima,Ultima,Ultima,Semanal
2003-06-03,2003-06-03, Cinco años %,13,,"14,5101733535872",,Ultima,Ultima,Ultima,Diario
2003-06-03,2003-06-03, Diez años %,14,,,"15,1974661414993",Ultima,Ultima,Ultima,Diario
2003-06-03,2003-06-03,Un año %,7,"10,140934071616",,,Ultima,Ultima,Ultima,Diario
2003-06-04,2003-06-04, Cinco años %,13,,"14,6835992402566",,Ultima,Ultima,Ultima,Diario
2003-06-04,2003-06-04, Diez años %,14,,,"16,1263029570103",Ultima,Ultima,Ultima,Diario
2003-06-04,2003-06-04,Un año %,7,"10,2341411524946",,,Ultima,Ultima,Ultima,Diario
2003-06-05,2003-06-05, Cinco años %,13,,"14,4677353842844",,Ultima,Ultima,Ultima,Diario
2003-06-05,2003-06-05, Diez años %,14,,,"15,5215097269943",Ultima,Ultima,Ultima,Diario
2003-06-05,2003-06-05,Un año %,7,"10,3122343446604",,,Ultima,Ultima,Ultima,Diario
2003-06-06,2003-06-06, Cinco años %,13,,"14,2289275006573",,Ultima,Ultima,Ultima,Diario
2003-06-06,2003-06-06, Cinco años %,13,,"14,2289275006573",,Ultima,Ultima,Ultima,Semanal
2003-06-06,2003-06-06, Diez años %,14,,,"14,937438792271",Ultima,Ultima,Ultima,Diario
2003-06-06,2003-06-06, Diez años %,14,,,"14,937438792271",Ultima,Ultima,Ultima,Semanal
2003-06-06,2003-06-06,Un año %,7,"10,2238335857544",,,Ultima,Ultima,Ultima,Diario
2003-06-06,2003-06-06,Un año %,7,"10,2238335857544",,,Ultima,Ultima,Ultima,Semanal
2003-06-09,2003-06-09, Cinco años %,13,,"14,4218438576234",,Ultima,Ultima,Ultima,Diario
2003-06-09,2003-06-09, Diez años %,14,,,"15,3707695604422",Ultima,Ultima,Ultima,Diario
2003-06-09,2003-06-09,Un año %,7,"10,3749344225304",,,Ultima,Ultima,Ultima,Diario
2003-06-10,2003-06-10, Cinco años %,13,,"14,6221200267284",,Ultima,Ultima,Ultima,Diario
2003-06-10,2003-06-10, Diez años %,14,,,"15,7105153428894",Ultima,Ultima,Ultima,Diario
2003-06-10,2003-06-10,Un año %,7,"10,367515479535",,,Ultima,Ultima,Ultima,Diario
2003-06-11,2003-06-11, Cinco años %,13,,"14,5528480701011",,Ultima,Ultima,Ultima,Diario
2003-06-11,2003-06-11, Diez años %,14,,,"15,6698709054663",Ultima,Ultima,Ultima,Diario
2003-06-11,2003-06-11,Un año %,7,"10,218395509657",,,Ultima,Ultima,Ultima,Diario
2003-06-12,2003-06-12, Cinco años %,13,,"14,6506041754012",,Ultima,Ultima,Ultima,Diario
2003-06-12,2003-06-12, Diez años %,14,,,"15,6730717030119",Ultima,Ultima,Ultima,Diario
2003-06-12,2003-06-12,Un año %,7,"10,1613752634226",,,Ultima,Ultima,Ultima,Diario
2003-06-13,2003-06-13, Cinco años %,13,,"14,5582580471493",,Ultima,Ultima,Ultima,Diario
2003-06-13,2003-06-13, Cinco años %,13,,"14,5582580471493",,Ultima,Ultima,Ultima,Semanal
2003-06-13,2003-06-13, Diez años %,14,,,"15,7240324061402",Ultima,Ultima,Ultima,Diario
2003-06-13,2003-06-13, Diez años %,14,,,"15,7240324061402",Ultima,Ultima,Ultima,Semanal
2003-06-13,2003-06-13,Un año %,7,"10,1586190101496",,,Ultima,Ultima,Ultima,Diario
2003-06-13,2003-06-13,Un año %,7,"10,1586190101496",,,Ultima,Ultima,Ultima,Semanal
2003-06-16,2003-06-16, Cinco años %,13,,"14,5341198955509",,Ultima,Ultima,Ultima,Diario
2003-06-16,2003-06-16, Diez años %,14,,,"15,8270847098239",Ultima,Ultima,Ultima,Diario
2003-06-16,2003-06-16,Un año %,7,"10,1474156883921",,,Ultima,Ultima,Ultima,Diario
2003-06-17,2003-06-17, Cinco años %,13,,"14,6485332093019",,Ultima,Ultima,Ultima,Diario
2003-06-17,2003-06-17, Diez años %,14,,,"15,8231412877704",Ultima,Ultima,Ultima,Diario
2003-06-17,2003-06-17,Un año %,7,"9,95038443409555",,,Ultima,Ultima,Ultima,Diario
2003-06-18,2003-06-18, Cinco años %,13,,"14,6143428968994",,Ultima,Ultima,Ultima,Diario
2003-06-18,2003-06-18, Diez años %,14,,,"15,5331519829184",Ultima,Ultima,Ultima,Diario
2003-06-18,2003-06-18,Un año %,7,"9,8647029058069",,,Ultima,Ultima,Ultima,Diario
2003-06-19,2003-06-19, Cinco años %,13,,"14,4812020540943",,Ultima,Ultima,Ultima,Diario
2003-06-19,2003-06-19, Diez años %,14,,,"15,7239902058199",Ultima,Ultima,Ultima,Diario
2003-06-19,2003-06-19,Un año %,7,"9,92815779685732",,,Ultima,Ultima,Ultima,Diario
2003-06-20,2003-06-20, Cinco años %,13,,"14,2787220671352",,Ultima,Ultima,Ultima,Diario
2003-06-20,2003-06-20, Cinco años %,13,,"14,2787220671352",,Ultima,Ultima,Ultima,Semanal
2003-06-20,2003-06-20, Diez años %,14,,,"15,3188944077634",Ultima,Ultima,Ultima,Diario
2003-06-20,2003-06-20, Diez años %,14,,,"15,3188944077634",Ultima,Ultima,Ultima,Semanal
2003-06-20,2003-06-20,Un año %,7,"10,5712952631636",,,Ultima,Ultima,Ultima,Diario
2003-06-20,2003-06-20,Un año %,7,"10,5712952631636",,,Ultima,Ultima,Ultima,Semanal
2003-06-24,2003-06-24, Cinco años %,13,,"14,3004851037911",,Ultima,Ultima,Ultima,Diario
2003-06-24,2003-06-24, Diez años %,14,,,"15,465996990255",Ultima,Ultima,Ultima,Diario
2003-06-24,2003-06-24,Un año %,7,"9,90038234084329",,,Ultima,Ultima,Ultima,Diario
2003-06-25,2003-06-25, Cinco años %,13,,"14,1880164992824",,Ultima,Ultima,Ultima,Diario
2003-06-25,2003-06-25, Diez años %,14,,,"15,4270985596516",Ultima,Ultima,Ultima,Diario
2003-06-25,2003-06-25,Un año %,7,"9,88639708748749",,,Ultima,Ultima,Ultima,Diario
2003-06-26,2003-06-26, Cinco años %,13,,"14,1169877456211",,Ultima,Ultima,Ultima,Diario
2003-06-26,2003-06-26, Diez años %,14,,,"15,1817031382983",Ultima,Ultima,Ultima,Diario
2003-06-26,2003-06-26,Un año %,7,"9,84641758182215",,,Ultima,Ultima,Ultima,Diario
2003-06-27,2003-06-27, Cinco años %,13,,"14,1172392533887",,Ultima,Ultima,Ultima,Diario
2003-06-27,2003-06-27, Cinco años %,13,,"14,1172392533887",,Ultima,Ultima,Ultima,Mensual
2003-06-27,2003-06-27, Cinco años %,13,,"14,1172392533887",,Ultima,Ultima,Ultima,Semanal
2003-06-27,2003-06-27, Diez años %,14,,,"15,2296933621461",Ultima,Ultima,Ultima,Diario
2003-06-27,2003-06-27, Diez años %,14,,,"15,2296933621461",Ultima,Ultima,Ultima,Mensual
2003-06-27,2003-06-27, Diez años %,14,,,"15,2296933621461",Ultima,Ultima,Ultima,Semanal
2003-06-27,2003-06-27,Un año %,7,"10,2096321629583",,,Ultima,Ultima,Ultima,Diario
2003-06-27,2003-06-27,Un año %,7,"10,2096321629583",,,Ultima,Ultima,Ultima,Mensual
2003-06-27,2003-06-27,Un año %,7,"10,2096321629583",,,Ultima,Ultima,Ultima,Semanal
2003-07-01,2003-07-01, Cinco años %,13,,"14,0793610317646",,Ultima,Ultima,Ultima,Diario
2003-07-01,2003-07-01, Diez años %,14,,,"14,8934423087253",Ultima,Ultima,Ultima,Diario
2003-07-01,2003-07-01,Un año %,7,"9,97244306624273",,,Ultima,Ultima,Ultima,Diario
2003-07-02,2003-07-02, Cinco años %,13,,"13,9949728052307",,Ultima,Ultima,Ultima,Diario
2003-07-02,2003-07-02, Diez años %,14,,,"14,9379845714054",Ultima,Ultima,Ultima,Diario
2003-07-02,2003-07-02,Un año %,7,"9,95020666875748",,,Ultima,Ultima,Ultima,Diario
2003-07-03,2003-07-03, Cinco años %,13,,"14,0255897661383",,Ultima,Ultima,Ultima,Diario
2003-07-03,2003-07-03, Diez años %,14,,,"15,0337070037536",Ultima,Ultima,Ultima,Diario
2003-07-03,2003-07-03,Un año %,7,"9,98738872350734",,,Ultima,Ultima,Ultima,Diario
2003-07-04,2003-07-04, Cinco años %,13,,"13,986006589822",,Ultima,Ultima,Ultima,Diario
2003-07-04,2003-07-04, Cinco años %,13,,"13,986006589822",,Ultima,Ultima,Ultima,Semanal
2003-07-04,2003-07-04, Diez años %,14,,,"14,9530142984751",Ultima,Ultima,Ultima,Diario
2003-07-04,2003-07-04, Diez años %,14,,,"14,9530142984751",Ultima,Ultima,Ultima,Semanal
2003-07-04,2003-07-04,Un año %,7,"10,0203592406044",,,Ultima,Ultima,Ultima,Diario
2003-07-04,2003-07-04,Un año %,7,"10,0203592406044",,,Ultima,Ultima,Ultima,Semanal
2003-07-07,2003-07-07, Cinco años %,13,,"14,099565212337",,Ultima,Ultima,Ultima,Diario
2003-07-07,2003-07-07, Diez años %,14,,,"14,9450676802158",Ultima,Ultima,Ultima,Diario
2003-07-07,2003-07-07,Un año %,7,"10,0968535928493",,,Ultima,Ultima,Ultima,Diario
2003-07-08,2003-07-08, Cinco años %,13,,"14,2414856305035",,Ultima,Ultima,Ultima,Diario
2003-07-08,2003-07-08, Diez años %,14,,,"15,4507979975976",Ultima,Ultima,Ultima,Diario
2003-07-08,2003-07-08,Un año %,7,"10,2670658118013",,,Ultima,Ultima,Ultima,Diario
2003-07-09,2003-07-09, Cinco años %,13,,"14,2348996060996",,Ultima,Ultima,Ultima,Diario
2003-07-09,2003-07-09, Diez años %,14,,,"15,4314904818139",Ultima,Ultima,Ultima,Diario
2003-07-09,2003-07-09,Un año %,7,"10,2470465678665",,,Ultima,Ultima,Ultima,Diario
2003-07-10,2003-07-10, Cinco años %,13,,"14,2021521026735",,Ultima,Ultima,Ultima,Diario
2003-07-10,2003-07-10, Diez años %,14,,,"15,4223049381305",Ultima,Ultima,Ultima,Diario
2003-07-10,2003-07-10,Un año %,7,"10,1773213035722",,,Ultima,Ultima,Ultima,Diario
2003-07-11,2003-07-11, Cinco años %,13,,"14,1680019663564",,Ultima,Ultima,Ultima,Diario
2003-07-11,2003-07-11, Cinco años %,13,,"14,1680019663564",,Ultima,Ultima,Ultima,Semanal
2003-07-11,2003-07-11, Diez años %,14,,,"15,47173178144",Ultima,Ultima,Ultima,Diario
2003-07-11,2003-07-11, Diez años %,14,,,"15,47173178144",Ultima,Ultima,Ultima,Semanal
2003-07-11,2003-07-11,Un año %,7,"10,1181387542839",,,Ultima,Ultima,Ultima,Diario
2003-07-11,2003-07-11,Un año %,7,"10,1181387542839",,,Ultima,Ultima,Ultima,Semanal
2003-07-14,2003-07-14, Cinco años %,13,,"14,2825698540916",,Ultima,Ultima,Ultima,Diario
2003-07-14,2003-07-14, Diez años %,14,,,"15,6117756736231",Ultima,Ultima,Ultima,Diario
2003-07-14,2003-07-14,Un año %,7,"10,1841873430805",,,Ultima,Ultima,Ultima,Diario
2003-07-15,2003-07-15, Cinco años %,13,,"14,4015254316702",,Ultima,Ultima,Ultima,Diario
2003-07-15,2003-07-15, Diez años %,14,,,"15,6763767448654",Ultima,Ultima,Ultima,Diario
2003-07-15,2003-07-15,Un año %,7,"10,2279276078128",,,Ultima,Ultima,Ultima,Diario
2003-07-16,2003-07-16, Cinco años %,13,,"14,3816123898259",,Ultima,Ultima,Ultima,Diario
2003-07-16,2003-07-16, Diez años %,14,,,"15,6754860877945",Ultima,Ultima,Ultima,Diario
2003-07-16,2003-07-16,Un año %,7,"10,262529110908",,,Ultima,Ultima,Ultima,Diario
2003-07-17,2003-07-17, Cinco años %,13,,"14,5595667263656",,Ultima,Ultima,Ultima,Diario
2003-07-17,2003-07-17, Diez años %,14,,,"15,5850068183066",Ultima,Ultima,Ultima,Diario
2003-07-17,2003-07-17,Un año %,7,"10,1936309086804",,,Ultima,Ultima,Ultima,Diario
2003-07-18,2003-07-18, Cinco años %,13,,"14,4264679083355",,Ultima,Ultima,Ultima,Diario
2003-07-18,2003-07-18, Cinco años %,13,,"14,4264679083355",,Ultima,Ultima,Ultima,Semanal
2003-07-18,2003-07-18, Diez años %,14,,,"15,6413914913726",Ultima,Ultima,Ultima,Diario
2003-07-18,2003-07-18, Diez años %,14,,,"15,6413914913726",Ultima,Ultima,Ultima,Semanal
2003-07-18,2003-07-18,Un año %,7,"10,0083140082728",,,Ultima,Ultima,Ultima,Diario
2003-07-18,2003-07-18,Un año %,7,"10,0083140082728",,,Ultima,Ultima,Ultima,Semanal
2003-07-21,2003-07-21, Cinco años %,13,,"14,4190048289714",,Ultima,Ultima,Ultima,Diario
2003-07-21,2003-07-21, Diez años %,14,,,"15,5029694253623",Ultima,Ultima,Ultima,Diario
2003-07-21,2003-07-21,Un año %,7,"10,1602205062494",,,Ultima,Ultima,Ultima,Diario
2003-07-22,2003-07-22, Cinco años %,13,,"14,5195223349936",,Ultima,Ultima,Ultima,Diario
2003-07-22,2003-07-22, Diez años %,14,,,"15,5903861138104",Ultima,Ultima,Ultima,Diario
2003-07-22,2003-07-22,Un año %,7,"10,1823719107641",,,Ultima,Ultima,Ultima,Diario
2003-07-23,2003-07-23, Cinco años %,13,,"14,5474490703478",,Ultima,Ultima,Ultima,Diario
2003-07-23,2003-07-23, Diez años %,14,,,"15,6641195911802",Ultima,Ultima,Ultima,Diario
2003-07-23,2003-07-23,Un año %,7,"10,1499392392203",,,Ultima,Ultima,Ultima,Diario
2003-07-24,2003-07-24, Cinco años %,13,,"14,8627857117535",,Ultima,Ultima,Ultima,Diario
2003-07-24,2003-07-24, Diez años %,14,,,"14,8993577370289",Ultima,Ultima,Ultima,Diario
