,,,,,,,,
,Fecha,Indice,Valor Hoy,Valor Ayer,Variacion %,VariaciÃ³n Absoluta,Variacion 12 meses,VariaciÃ³n Anual
,20160905,MSCI COLCAP,"1,397.92","1,394.38",.25,3.54,13.10,21.17
,20160906,MSCI COLCAP,"1,402.83","1,397.92",.35,4.91,13.50,21.59
,20160907,MSCI COLCAP,"1,417.57","1,402.83",1.05,14.74,14.17,22.87
,20160908,MSCI COLCAP,"1,416.16","1,417.57",-.10,-1.41,13.78,22.75
,20160909,MSCI COLCAP,"1,397.90","1,416.16",-1.29,-18.26,13.30,21.17
,20160912,MSCI COLCAP,"1,386.73","1,397.90",-.80,-11.17,10.98,20.20
,20160913,MSCI COLCAP,"1,367.18","1,386.73",-1.41,-19.55,9.41,18.50
,20160914,MSCI COLCAP,"1,373.22","1,367.18",.44,6.04,9.83,19.03
,20160915,MSCI COLCAP,"1,373.44","1,373.22",.02,.22,9.56,19.05
,20160916,MSCI COLCAP,"1,354.63","1,373.44",-1.37,-18.81,7.06,17.42
,20160919,MSCI COLCAP,"1,354.67","1,354.63",.00,.04,8.50,17.42
,20160920,MSCI COLCAP,"1,341.36","1,354.67",-.98,-13.31,7.43,16.26
,20160921,MSCI COLCAP,"1,341.29","1,341.36",-.01,-.07,8.70,16.26
,20160922,MSCI COLCAP,"1,358.03","1,341.29",1.25,16.74,11.73,17.71
,20160923,MSCI COLCAP,"1,351.60","1,358.03",-.47,-6.43,11.82,17.15
,20160926,MSCI COLCAP,"1,346.67","1,351.60",-.36,-4.93,10.81,16.73
,20160927,MSCI COLCAP,"1,333.85","1,346.67",-.95,-12.82,9.76,15.61
,20160928,MSCI COLCAP,"1,354.98","1,333.85",1.58,21.13,12.62,17.45
,20160929,MSCI COLCAP,"1,345.00","1,354.98",-.74,-9.98,11.87,16.58
,20160930,MSCI COLCAP,"1,338.83","1,345.00",-.46,-6.17,9.85,16.05
,20161003,MSCI COLCAP,"1,330.57","1,338.83",-.62,-8.26,9.24,15.33
,20161004,MSCI COLCAP,"1,335.10","1,330.57",.34,4.53,9.61,15.72
,20161005,MSCI COLCAP,"1,341.33","1,335.10",.47,6.23,8.37,16.26
,20161006,MSCI COLCAP,"1,343.44","1,341.33",.16,2.11,7.05,16.45
,20161007,MSCI COLCAP,"1,348.20","1,343.44",.35,4.76,5.80,16.86
,20161010,MSCI COLCAP,"1,350.33","1,348.20",.16,2.13,5.48,17.04
,20161011,MSCI COLCAP,"1,358.07","1,350.33",.57,7.74,6.08,17.71
,20161012,MSCI COLCAP,"1,354.61","1,358.07",-.25,-3.46,5.81,17.41
,20161013,MSCI COLCAP,"1,354.40","1,354.61",-.02,-.21,6.29,17.40
,20161014,MSCI COLCAP,"1,346.07","1,354.40",-.62,-8.33,6.94,16.67
,20161018,MSCI COLCAP,"1,355.72","1,346.07",.72,9.65,8.32,17.51
,20161019,MSCI COLCAP,"1,364.02","1,355.72",.61,8.30,9.42,18.23
,20161020,MSCI COLCAP,"1,361.15","1,364.02",-.21,-2.87,9.24,17.98
,20161021,MSCI COLCAP,"1,362.97","1,361.15",.13,1.82,9.47,18.14
,20161024,MSCI COLCAP,"1,359.20","1,362.97",-.28,-3.77,8.81,17.81
,20161025,MSCI COLCAP,"1,356.98","1,359.20",-.16,-2.22,8.63,17.62
,20161026,MSCI COLCAP,"1,357.49","1,356.98",.04,.51,8.73,17.66
,20161027,MSCI COLCAP,"1,359.70","1,357.49",.16,2.21,9.79,17.85
,20161028,MSCI COLCAP,"1,360.96","1,359.70",.09,1.26,10.74,17.96
,20161031,MSCI COLCAP,"1,365.53","1,360.96",.34,4.57,12.10,18.36
,20161101,MSCI COLCAP,"1,370.75","1,365.53",.38,5.22,12.53,18.81
,20161102,MSCI COLCAP,"1,368.45","1,370.75",-.17,-2.30,12.34,18.61
,20161103,MSCI COLCAP,"1,356.01","1,368.45",-.91,-12.44,11.34,17.53
,20161104,MSCI COLCAP,"1,345.66","1,356.01",-.76,-10.35,10.45,16.64
,20161108,MSCI COLCAP,"1,354.91","1,345.66",.69,9.25,10.80,17.44
,20161109,MSCI COLCAP,"1,354.68","1,354.91",-.02,-.23,11.27,17.42
,20161110,MSCI COLCAP,"1,319.51","1,354.68",-2.60,-35.17,8.74,14.37
,20161111,MSCI COLCAP,"1,299.03","1,319.51",-1.55,-20.48,7.84,12.60
,20161115,MSCI COLCAP,"1,297.07","1,299.03",-.15,-1.96,12.58,12.43
,20161116,MSCI COLCAP,"1,300.09","1,297.07",.23,3.02,12.84,12.69
,20161117,MSCI COLCAP,"1,305.81","1,300.09",.44,5.72,17.42,13.18
,20161118,MSCI COLCAP,"1,307.44","1,305.81",.12,1.63,16.16,13.32
,20161121,MSCI COLCAP,"1,312.87","1,307.44",.42,5.43,15.25,13.80
,20161122,MSCI COLCAP,"1,307.21","1,312.87",-.43,-5.66,14.75,13.30
,20161123,MSCI COLCAP,"1,308.87","1,307.21",.13,1.66,14.78,13.45
,20161124,MSCI COLCAP,"1,308.94","1,308.87",.01,.07,16.39,13.45
,20161125,MSCI COLCAP,"1,295.67","1,308.94",-1.01,-13.27,16.88,12.30
,20161128,MSCI COLCAP,"1,289.97","1,295.67",-.44,-5.70,18.03,11.81
,20161129,MSCI COLCAP,"1,271.11","1,289.97",-1.46,-18.86,16.30,10.18
,20161130,MSCI COLCAP,"1,286.07","1,271.11",1.18,14.96,15.41,11.47
,20161201,MSCI COLCAP,"1,297.33","1,286.07",.88,11.26,16.93,12.45
,20161202,MSCI COLCAP,"1,306.56","1,297.33",.71,9.23,19.71,13.25
,20161205,MSCI COLCAP,"1,314.74","1,306.56",.63,8.18,22.77,13.96
,20161206,MSCI COLCAP,"1,316.82","1,314.74",.16,2.08,22.96,14.14
,20161207,MSCI COLCAP,"1,314.38","1,316.82",-.19,-2.44,25.03,13.93
,20161209,MSCI COLCAP,"1,324.80","1,314.38",.79,10.42,24.74,14.83
,20161212,MSCI COLCAP,"1,323.19","1,324.80",-.12,-1.61,23.10,14.69
,20161213,MSCI COLCAP,"1,335.46","1,323.19",.93,12.27,24.24,15.75
,20161214,MSCI COLCAP,"1,325.78","1,335.46",-.72,-9.68,23.41,14.91
,20161215,MSCI COLCAP,"1,339.89","1,325.78",1.06,14.11,21.67,16.14
,20161216,MSCI COLCAP,"1,341.58","1,339.89",.13,1.69,18.75,16.28
,20161219,MSCI COLCAP,"1,340.08","1,341.58",-.11,-1.50,17.55,16.15
,20161220,MSCI COLCAP,"1,345.87","1,340.08",.43,5.79,18.06,16.66
,20161221,MSCI COLCAP,"1,342.25","1,345.87",-.27,-3.62,18.65,16.34
,20161222,MSCI COLCAP,"1,340.06","1,342.25",-.16,-2.19,18.72,16.15
,20161223,MSCI COLCAP,"1,330.31","1,340.06",-.73,-9.75,14.58,15.31
,20161226,MSCI COLCAP,"1,341.31","1,330.31",.83,11.00,16.15,16.26
,20161227,MSCI COLCAP,"1,339.06","1,341.31",-.17,-2.25,15.96,16.07
,20161228,MSCI COLCAP,"1,353.65","1,339.06",1.09,14.59,17.48,17.33
,20161229,MSCI COLCAP,"1,351.68","1,353.65",-.15,-1.97,17.72,17.16
,20170102,MSCI COLCAP,"1,345.89","1,351.68",-.43,-5.79,16.66,-.43
,20170103,MSCI COLCAP,"1,354.82","1,345.89",.66,8.93,17.43,.23
,20170104,MSCI COLCAP,"1,373.04","1,354.82",1.34,18.22,21.54,1.58
,20170105,MSCI COLCAP,"1,377.88","1,373.04",.35,4.84,20.61,1.94
,20170106,MSCI COLCAP,"1,374.08","1,377.88",-.28,-3.80,21.67,1.66
,20170110,MSCI COLCAP,"1,372.50","1,374.08",-.11,-1.58,24.96,1.54
,20170111,MSCI COLCAP,"1,375.14","1,372.50",.19,2.64,25.20,1.74
,20170112,MSCI COLCAP,"1,369.64","1,375.14",-.40,-5.50,26.90,1.33
,20170113,MSCI COLCAP,"1,369.62","1,369.64",.00,-.02,24.89,1.33
,20170116,MSCI COLCAP,"1,361.05","1,369.62",-.63,-8.57,23.37,.69
,20170117,MSCI COLCAP,"1,361.48","1,361.05",.03,.43,23.41,.73
,20170118,MSCI COLCAP,"1,360.54","1,361.48",-.07,-.94,26.13,.66
,20170119,MSCI COLCAP,"1,359.60","1,360.54",-.07,-.94,23.57,.59
,20170120,MSCI COLCAP,"1,354.35","1,359.60",-.39,-5.25,22.09,.20
,20170123,MSCI COLCAP,"1,355.43","1,354.35",.08,1.08,17.70,.28
,20170124,MSCI COLCAP,"1,366.91","1,355.43",.85,11.48,18.69,1.13
,20170125,MSCI COLCAP,"1,365.24","1,366.91",-.12,-1.67,19.83,1.00
,20170126,MSCI COLCAP,"1,371.38","1,365.24",.45,6.14,19.63,1.46
,20170127,MSCI COLCAP,"1,372.59","1,371.38",.09,1.21,19.00,1.55
,20170130,MSCI COLCAP,"1,364.90","1,372.59",-.56,-7.69,16.15,.98
,20170131,MSCI COLCAP,"1,357.47","1,364.90",-.54,-7.43,15.52,.43
,20170201,MSCI COLCAP,"1,357.83","1,357.47",.03,.36,15.00,.45
,20170202,MSCI COLCAP,"1,366.79","1,357.83",.66,8.96,17.24,1.12
,20170203,MSCI COLCAP,"1,369.79","1,366.79",.22,3.00,16.02,1.34
,20170206,MSCI COLCAP,"1,367.92","1,369.79",-.14,-1.87,14.46,1.20
,20170207,MSCI COLCAP,"1,360.65","1,367.92",-.53,-7.27,13.85,.66
,20170208,MSCI COLCAP,"1,350.27","1,360.65",-.76,-10.38,13.18,-.10
,20170209,MSCI COLCAP,"1,345.97","1,350.27",-.32,-4.30,12.45,-.42
,20170210,MSCI COLCAP,"1,347.40","1,345.97",.11,1.43,12.24,-.32
,20170213,MSCI COLCAP,"1,351.36","1,347.40",.29,3.96,11.77,-.02
,20170214,MSCI COLCAP,"1,320.97","1,351.36",-2.25,-30.39,9.26,-2.27
,20170215,MSCI COLCAP,"1,334.88","1,320.97",1.05,13.91,10.33,-1.24
,20170216,MSCI COLCAP,"1,344.46","1,334.88",.72,9.58,12.04,-.53
,20170217,MSCI COLCAP,"1,341.83","1,344.46",-.20,-2.63,8.80,-.73
,20170220,MSCI COLCAP,"1,340.99","1,341.83",-.06,-.84,8.59,-.79
,20170221,MSCI COLCAP,"1,336.52","1,340.99",-.33,-4.47,8.23,-1.12
,20170222,MSCI COLCAP,"1,331.20","1,336.52",-.40,-5.32,7.67,-1.52
,20170223,MSCI COLCAP,"1,341.65","1,331.20",.79,10.45,9.11,-.74
,20170224,MSCI COLCAP,"1,333.57","1,341.65",-.60,-8.08,8.58,-1.34
,20170227,MSCI COLCAP,"1,334.45","1,333.57",.07,.88,7.04,-1.27
,20170228,MSCI COLCAP,"1,326.31","1,334.45",-.61,-8.14,6.39,-1.88
,20170301,MSCI COLCAP,"1,328.63","1,326.31",.17,2.32,5.82,-1.71
,20170302,MSCI COLCAP,"1,326.81","1,328.63",-.14,-1.82,3.93,-1.84
,20170303,MSCI COLCAP,"1,329.58","1,326.81",.21,2.77,2.64,-1.64
,20170306,MSCI COLCAP,"1,334.02","1,329.58",.33,4.44,3.02,-1.31
,20170307,MSCI COLCAP,"1,332.81","1,334.02",-.09,-1.21,1.96,-1.40
,20170308,MSCI COLCAP,"1,324.54","1,332.81",-.62,-8.27,2.31,-2.01
,20170309,MSCI COLCAP,"1,330.35","1,324.54",.44,5.81,2.63,-1.58
,20170310,MSCI COLCAP,"1,335.67","1,330.35",.40,5.32,2.79,-1.18
,20170313,MSCI COLCAP,"1,342.42","1,335.67",.51,6.75,3.05,-.69
,20170314,MSCI COLCAP,"1,317.98","1,342.42",-1.82,-24.44,1.50,-2.49
,20170315,MSCI COLCAP,"1,329.96","1,317.98",.91,11.98,3.47,-1.61
,20170316,MSCI COLCAP,"1,342.21","1,329.96",.92,12.25,4.50,-.70
,20170317,MSCI COLCAP,"1,337.29","1,342.21",-.37,-4.92,3.19,-1.06
,20170321,MSCI COLCAP,"1,343.97","1,337.29",.50,6.68,2.61,-.57
,20170322,MSCI COLCAP,"1,351.16","1,343.97",.53,7.19,2.60,-.04
,20170323,MSCI COLCAP,"1,359.19","1,351.16",.59,8.03,2.89,.56
,20170324,MSCI COLCAP,"1,355.53","1,359.19",-.27,-3.66,2.61,.28
,20170327,MSCI COLCAP,"1,356.01","1,355.53",.04,.48,2.65,.32
,20170328,MSCI COLCAP,"1,363.61","1,356.01",.56,7.60,4.46,.88
,20170329,MSCI COLCAP,"1,364.61","1,363.61",.07,1.00,5.00,.96
,20170330,MSCI COLCAP,"1,369.88","1,364.61",.39,5.27,3.80,1.35
,20170331,MSCI COLCAP,"1,365.61","1,369.88",-.31,-4.27,2.20,1.03
,20170403,MSCI COLCAP,"1,368.39","1,365.61",.20,2.78,2.61,1.24
,20170404,MSCI COLCAP,"1,368.12","1,368.39",-.02,-.27,2.28,1.22
,20170405,MSCI COLCAP,"1,371.46","1,368.12",.24,3.34,4.44,1.46
,20170406,MSCI COLCAP,"1,370.05","1,371.46",-.10,-1.41,3.67,1.36
,20170407,MSCI COLCAP,"1,368.98","1,370.05",-.08,-1.07,4.02,1.28
,20170410,MSCI COLCAP,"1,375.90","1,368.98",.51,6.92,3.72,1.79
,20170411,MSCI COLCAP,"1,374.43","1,375.90",-.11,-1.47,2.85,1.68
,20170412,MSCI COLCAP,"1,378.28","1,374.43",.28,3.85,1.04,1.97
,20170417,MSCI COLCAP,"1,371.98","1,378.28",-.46,-6.30,1.24,1.50
,20170418,MSCI COLCAP,"1,371.75","1,371.98",-.02,-.23,1.25,1.48
,20170419,MSCI COLCAP,"1,363.44","1,371.75",-.61,-8.31,.04,.87
,20170420,MSCI COLCAP,"1,363.34","1,363.44",-.01,-.10,-.96,.86
,20170421,MSCI COLCAP,"1,362.33","1,363.34",-.07,-1.01,-.99,.79
,20170424,MSCI COLCAP,"1,366.49","1,362.33",.31,4.16,-.58,1.10
,20170425,MSCI COLCAP,"1,372.42","1,366.49",.43,5.93,.97,1.53
,20170426,MSCI COLCAP,"1,374.66","1,372.42",.16,2.24,.69,1.70
,20170427,MSCI COLCAP,"1,362.45","1,374.66",-.89,-12.21,.03,.80
,20170428,MSCI COLCAP,"1,371.54","1,362.45",.67,9.09,.70,1.47
,20170502,MSCI COLCAP,"1,373.17","1,371.54",.12,1.63,2.28,1.59
,20170503,MSCI COLCAP,"1,370.13","1,373.17",-.22,-3.04,3.78,1.36
,20170504,MSCI COLCAP,"1,376.63","1,370.13",.47,6.50,4.94,1.85
,20170505,MSCI COLCAP,"1,384.92","1,376.63",.60,8.29,7.26,2.46
,20170508,MSCI COLCAP,"1,403.19","1,384.92",1.32,18.27,8.52,3.81
,20170509,MSCI COLCAP,"1,407.13","1,403.19",.28,3.94,8.82,4.10
,20170510,MSCI COLCAP,"1,414.84","1,407.13",.55,7.71,6.49,4.67
,20170511,MSCI COLCAP,"1,421.84","1,414.84",.49,7.00,6.40,5.19
,20170512,MSCI COLCAP,"1,443.56","1,421.84",1.53,21.72,6.82,6.80
,20170515,MSCI COLCAP,"1,458.09","1,443.56",1.01,14.53,7.98,7.87
,20170516,MSCI COLCAP,"1,449.37","1,458.09",-.60,-8.72,6.76,7.23
,20170517,MSCI COLCAP,"1,437.84","1,449.37",-.80,-11.53,6.99,6.37
,20170518,MSCI COLCAP,"1,429.41","1,437.84",-.59,-8.43,7.66,5.75
,20170519,MSCI COLCAP,"1,436.19","1,429.41",.47,6.78,8.54,6.25
,20170522,MSCI COLCAP,"1,436.81","1,436.19",.04,.62,8.65,6.30
,20170523,MSCI COLCAP,"1,444.14","1,436.81",.51,7.33,8.96,6.84
,20170524,MSCI COLCAP,"1,446.19","1,444.14",.14,2.05,9.61,6.99
,20170525,MSCI COLCAP,"1,444.39","1,446.19",-.12,-1.80,10.54,6.86
,20170526,MSCI COLCAP,"1,448.93","1,444.39",.31,4.54,11.27,7.19
,20170530,MSCI COLCAP,"1,444.09","1,448.93",-.33,-4.84,10.88,6.84
,20170531,MSCI COLCAP,"1,439.48","1,444.09",-.32,-4.61,11.37,6.50
,20170601,MSCI COLCAP,"1,442.83","1,439.48",.23,3.35,10.89,6.74
,20170602,MSCI COLCAP,"1,441.81","1,442.83",-.07,-1.02,10.65,6.67
,20170605,MSCI COLCAP,"1,445.06","1,441.81",.23,3.25,10.49,6.91
,20170606,MSCI COLCAP,"1,456.53","1,445.06",.79,11.47,11.37,7.76
,20170607,MSCI COLCAP,"1,451.37","1,456.53",-.35,-5.16,10.30,7.38
,20170608,MSCI COLCAP,"1,450.26","1,451.37",-.08,-1.11,8.76,7.29
,20170609,MSCI COLCAP,"1,450.45","1,450.26",.01,.19,8.77,7.31
,20170612,MSCI COLCAP,"1,446.91","1,450.45",-.24,-3.54,9.57,7.05
,20170613,MSCI COLCAP,"1,450.43","1,446.91",.24,3.52,10.28,7.31
,20170614,MSCI COLCAP,"1,456.73","1,450.43",.43,6.30,11.77,7.77
,20170615,MSCI COLCAP,"1,456.39","1,456.73",-.02,-.34,11.70,7.75
,20170616,MSCI COLCAP,"1,464.77","1,456.39",.58,8.38,12.01,8.37
,20170620,MSCI COLCAP,"1,450.82","1,464.77",-.95,-13.95,10.23,7.33
,20170621,MSCI COLCAP,"1,436.70","1,450.82",-.97,-14.12,8.54,6.29
,20170622,MSCI COLCAP,"1,435.57","1,436.70",-.08,-1.13,8.24,6.21
,20170623,MSCI COLCAP,"1,435.12","1,435.57",-.03,-.45,7.94,6.17
,20170627,MSCI COLCAP,"1,437.72","1,435.12",.18,2.60,10.39,6.37
,20170628,MSCI COLCAP,"1,449.22","1,437.72",.80,11.50,11.20,7.22
,20170629,MSCI COLCAP,"1,458.71","1,449.22",.65,9.49,11.22,7.92
,20170630,MSCI COLCAP,"1,462.90","1,458.71",.29,4.19,11.40,8.23
,20170704,MSCI COLCAP,"1,475.15","1,462.90",.84,12.25,12.35,9.13
,20170705,MSCI COLCAP,"1,480.52","1,475.15",.36,5.37,13.58,9.53
,20170706,MSCI COLCAP,"1,481.32","1,480.52",.05,.80,13.08,9.59
,20170707,MSCI COLCAP,"1,470.32","1,481.32",-.74,-11.00,12.95,8.78
,20170710,MSCI COLCAP,"1,467.37","1,470.32",-.20,-2.95,13.08,8.56
,20170711,MSCI COLCAP,"1,474.70","1,467.37",.50,7.33,12.85,9.10
,20170712,MSCI COLCAP,"1,490.01","1,474.70",1.04,15.31,12.85,10.23
,20170713,MSCI COLCAP,"1,492.09","1,490.01",.14,2.08,12.54,10.39
,20170714,MSCI COLCAP,"1,487.80","1,492.09",-.29,-4.29,11.63,10.07
,20170717,MSCI COLCAP,"1,487.54","1,487.80",-.02,-.26,11.04,10.05
,20170718,MSCI COLCAP,"1,479.95","1,487.54",-.51,-7.59,10.53,9.49
,20170719,MSCI COLCAP,"1,468.63","1,479.95",-.76,-11.32,9.78,8.65
,20170721,MSCI COLCAP,"1,471.34","1,468.63",.18,2.71,10.74,8.85
,20170724,MSCI COLCAP,"1,475.84","1,471.34",.31,4.50,10.73,9.19
,20170725,MSCI COLCAP,"1,476.10","1,475.84",.02,.26,11.54,9.20
,20170726,MSCI COLCAP,"1,473.63","1,476.10",-.17,-2.47,12.00,9.02
,20170727,MSCI COLCAP,"1,479.75","1,473.63",.42,6.12,11.96,9.47
,20170728,MSCI COLCAP,"1,486.79","1,479.75",.48,7.04,12.85,10.00
,20170731,MSCI COLCAP,"1,481.37","1,486.79",-.36,-5.42,13.24,9.59
,20170801,MSCI COLCAP,"1,478.09","1,481.37",-.22,-3.28,13.18,9.35
,20170802,MSCI COLCAP,"1,481.05","1,478.09",.20,2.96,13.63,9.57
,20170803,MSCI COLCAP,"1,477.95","1,481.05",-.21,-3.10,13.29,9.34
,20170804,MSCI COLCAP,"1,476.47","1,477.95",-.10,-1.48,12.92,9.23
,20170808,MSCI COLCAP,"1,469.79","1,476.47",-.45,-6.68,11.83,8.74
,20170809,MSCI COLCAP,"1,470.32","1,469.79",.04,.53,11.06,8.78
,20170810,MSCI COLCAP,"1,463.54","1,470.32",-.46,-6.78,10.68,8.28
,20170811,MSCI COLCAP,"1,463.07","1,463.54",-.03,-.47,10.18,8.24
,20170814,MSCI COLCAP,"1,462.44","1,463.07",-.04,-.63,10.48,8.19
,20170815,MSCI COLCAP,"1,452.91","1,462.44",-.65,-9.53,9.76,7.49
,20170816,MSCI COLCAP,"1,468.30","1,452.91",1.06,15.39,9.36,8.63
,20170817,MSCI COLCAP,"1,470.69","1,468.30",.16,2.39,9.03,8.80
,20170818,MSCI COLCAP,"1,477.21","1,470.69",.44,6.52,9.58,9.29
,20170822,MSCI COLCAP,"1,482.77","1,477.21",.38,5.56,9.90,9.70
,20170823,MSCI COLCAP,"1,481.24","1,482.77",-.10,-1.53,9.03,9.59
,20170824,MSCI COLCAP,"1,477.41","1,481.24",-.26,-3.83,7.87,9.30
,20170825,MSCI COLCAP,"1,475.17","1,477.41",-.15,-2.24,7.61,9.14
,20170828,MSCI COLCAP,"1,475.67","1,475.17",.03,.50,7.44,9.17
,20170829,MSCI COLCAP,"1,477.89","1,475.67",.15,2.22,7.72,9.34
,20170830,MSCI COLCAP,"1,471.16","1,477.89",-.46,-6.73,7.08,8.84
,20170831,MSCI COLCAP,"1,482.27","1,471.16",.76,11.11,7.40,9.66
,20170901,MSCI COLCAP,"1,494.17","1,482.27",.80,11.90,8.32,10.54
,20170904,MSCI COLCAP,"1,501.38","1,494.17",.48,7.21,7.67,11.08
,20170905,MSCI COLCAP,"1,505.23","1,501.38",.26,3.85,7.68,11.36
,20170906,MSCI COLCAP,"1,507.42","1,505.23",.15,2.19,7.46,11.52
,20170907,MSCI COLCAP,"1,503.45","1,507.42",-.26,-3.97,6.06,11.23
,20170908,MSCI COLCAP,"1,499.58","1,503.45",-.26,-3.87,5.89,10.94
,20170911,MSCI COLCAP,"1,505.09","1,499.58",.37,5.51,7.67,11.35
,20170912,MSCI COLCAP,"1,493.78","1,505.09",-.75,-11.31,7.72,10.51
,20170913,MSCI COLCAP,"1,491.96","1,493.78",-.12,-1.82,9.13,10.38
,20170914,MSCI COLCAP,"1,491.48","1,491.96",-.03,-.48,8.61,10.34
,20170915,MSCI COLCAP,"1,492.96","1,491.48",.10,1.48,8.70,10.45
,20170918,MSCI COLCAP,"1,496.87","1,492.96",.26,3.91,10.50,10.74
,20170919,MSCI COLCAP,"1,495.48","1,496.87",-.09,-1.39,10.39,10.64
,20170920,MSCI COLCAP,"1,486.49","1,495.48",-.60,-8.99,10.82,9.97
,20170921,MSCI COLCAP,"1,483.90","1,486.49",-.17,-2.59,10.63,9.78
,20170922,MSCI COLCAP,"1,486.15","1,483.90",.15,2.25,9.43,9.95
,20170925,MSCI COLCAP,"1,482.80","1,486.15",-.23,-3.35,9.71,9.70
,20170926,MSCI COLCAP,"1,481.21","1,482.80",-.11,-1.59,9.99,9.58
,20170927,MSCI COLCAP,"1,487.26","1,481.21",.41,6.05,11.50,10.03
,20170928,MSCI COLCAP,"1,486.62","1,487.26",-.04,-.64,9.72,9.98
,20170929,MSCI COLCAP,"1,487.52","1,486.62",.06,.90,10.60,10.05
,20171002,MSCI COLCAP,"1,487.54","1,487.52",.00,.02,11.11,10.05
,20171003,MSCI COLCAP,"1,487.92","1,487.54",.03,.38,11.83,10.08
,20171004,MSCI COLCAP,"1,484.12","1,487.92",-.26,-3.80,11.16,9.80
,20171005,MSCI COLCAP,"1,486.71","1,484.12",.17,2.59,10.84,9.99
,20171006,MSCI COLCAP,"1,491.47","1,486.71",.32,4.76,11.02,10.34
,20171009,MSCI COLCAP,"1,484.05","1,491.47",-.50,-7.42,10.08,9.79
,20171010,MSCI COLCAP,"1,486.06","1,484.05",.14,2.01,10.05,9.94
,20171011,MSCI COLCAP,"1,483.70","1,486.06",-.16,-2.36,9.25,9.77
,20171012,MSCI COLCAP,"1,484.69","1,483.70",.07,.99,9.60,9.84
,20171013,MSCI COLCAP,"1,486.35","1,484.69",.11,1.66,9.74,9.96
,20171017,MSCI COLCAP,"1,480.99","1,486.35",-.36,-5.36,10.02,9.57
,20171018,MSCI COLCAP,"1,478.76","1,480.99",-.15,-2.23,9.08,9.40
,20171019,MSCI COLCAP,"1,469.15","1,478.76",-.65,-9.61,7.71,8.69
,20171020,MSCI COLCAP,"1,464.99","1,469.15",-.28,-4.16,7.63,8.38
,20171023,MSCI COLCAP,"1,460.36","1,464.99",-.32,-4.63,7.15,8.04
,20171024,MSCI COLCAP,"1,460.35","1,460.36",.00,-.01,7.44,8.04
,20171025,MSCI COLCAP,"1,469.71","1,460.35",.64,9.36,8.31,8.73
,20171026,MSCI COLCAP,"1,471.17","1,469.71",.10,1.46,8.37,8.84
,20171027,MSCI COLCAP,"1,445.07","1,471.17",-1.77,-26.10,6.28,6.91
,20171030,MSCI COLCAP,"1,437.16","1,445.07",-.55,-7.91,5.60,6.32
,20171031,MSCI COLCAP,"1,424.58","1,437.16",-.88,-12.58,4.32,5.39
,20171101,MSCI COLCAP,"1,439.81","1,424.58",1.07,15.23,5.04,6.52
,20171102,MSCI COLCAP,"1,425.88","1,439.81",-.97,-13.93,4.20,5.49
,20171103,MSCI COLCAP,"1,418.58","1,425.88",-.51,-7.30,4.61,4.95
,20171107,MSCI COLCAP,"1,435.12","1,418.58",1.17,16.54,6.65,6.17
,20171108,MSCI COLCAP,"1,434.78","1,435.12",-.02,-.34,5.89,6.15
,20171109,MSCI COLCAP,"1,440.38","1,434.78",.39,5.60,6.33,6.56
,20171110,MSCI COLCAP,"1,434.36","1,440.38",-.42,-6.02,8.70,6.12
,20171114,MSCI COLCAP,"1,425.18","1,434.36",-.64,-9.18,9.71,5.44
,20171115,MSCI COLCAP,"1,430.64","1,425.18",.38,5.46,10.30,5.84
,20171116,MSCI COLCAP,"1,436.59","1,430.64",.42,5.95,10.50,6.28
,20171117,MSCI COLCAP,"1,443.55","1,436.59",.48,6.96,10.55,6.80
,20171120,MSCI COLCAP,"1,446.28","1,443.55",.19,2.73,10.62,7.00
,20171121,MSCI COLCAP,"1,448.48","1,446.28",.15,2.20,10.33,7.16
,20171122,MSCI COLCAP,"1,451.49","1,448.48",.21,3.01,11.04,7.38
,20171123,MSCI COLCAP,"1,450.92","1,451.49",-.04,-.57,10.85,7.34
,20171124,MSCI COLCAP,"1,449.66","1,450.92",-.09,-1.26,10.75,7.25
,20171127,MSCI COLCAP,"1,446.35","1,449.66",-.23,-3.31,11.63,7.00
,20171128,MSCI COLCAP,"1,446.91","1,446.35",.04,.56,12.17,7.05
,20171129,MSCI COLCAP,"1,449.52","1,446.91",.18,2.61,14.04,7.24
,20171130,MSCI COLCAP,"1,445.23","1,449.52",-.30,-4.29,12.38,6.92
,20171201,MSCI COLCAP,"1,449.85","1,445.23",.32,4.62,11.76,7.26
,20171204,MSCI COLCAP,"1,446.11","1,449.85",-.26,-3.74,10.68,6.99
,20171205,MSCI COLCAP,"1,447.47","1,446.11",.09,1.36,10.10,7.09
,20171206,MSCI COLCAP,"1,446.21","1,447.47",-.09,-1.26,9.83,6.99
,20171207,MSCI COLCAP,"1,449.35","1,446.21",.22,3.14,10.27,7.23
,20171211,MSCI COLCAP,"1,470.12","1,449.35",1.43,20.77,10.97,8.76
,20171212,MSCI COLCAP,"1,470.10","1,470.12",.00,-.02,11.10,8.76
,20171213,MSCI COLCAP,"1,472.75","1,470.10",.18,2.65,10.28,8.96
,20171214,MSCI COLCAP,"1,475.39","1,472.75",.18,2.64,11.28,9.15
,20171215,MSCI COLCAP,"1,465.02","1,475.39",-.70,-10.37,9.34,8.39
,20171218,MSCI COLCAP,"1,474.59","1,465.02",.65,9.57,9.91,9.09
,20171219,MSCI COLCAP,"1,475.94","1,474.59",.09,1.35,10.14,9.19
,20171220,MSCI COLCAP,"1,481.49","1,475.94",.38,5.55,10.08,9.60
