Region,Sub-region,Country,Year,Measure Names,Measure Values
Asia,Western Asia,Azerbaijan,2010,Count,3
Asia,Western Asia,Armenia,2010,Count,39
Asia,Western Asia,Turkey,2011,Rate,18.495913511
Asia,Western Asia,State of Palestine,2011,Rate,0.578361473
Asia,Western Asia,Lebanon,2011,Rate,12.552811195
Asia,Western Asia,Israel,2011,Rate,3.539423501
Asia,Western Asia,Iraq (Central Iraq),2011,Rate,3.757572574
Asia,Western Asia,Cyprus,2011,Rate,2.222544244
Asia,Western Asia,Azerbaijan,2011,Rate,0
Asia,Western Asia,Armenia,2011,Rate,1.181977211
Asia,Western Asia,Turkey,2011,Count,13584
Asia,Western Asia,State of Palestine,2011,Count,24
Asia,Western Asia,Lebanon,2011,Count,653
Asia,Western Asia,Israel,2011,Count,265
Asia,Western Asia,Iraq (Central Iraq),2011,Count,1020
Asia,Western Asia,Cyprus,2011,Count,25
Asia,Western Asia,Azerbaijan,2011,Count,0
Asia,Western Asia,Armenia,2011,Count,34
Asia,Western Asia,United Arab Emirates,2012,Rate,0.798547475
Asia,Western Asia,Turkey,2012,Rate,17.991709427
Asia,Western Asia,State of Palestine,2012,Rate,0.282913976
Asia,Western Asia,Lebanon,2012,Rate,16.433052467
Asia,Western Asia,Iraq (Central Iraq),2012,Rate,2.920900076
Asia,Western Asia,Cyprus,2012,Rate,2.643064686
Asia,Western Asia,Azerbaijan,2012,Rate,0.010793676
Asia,Western Asia,Armenia,2012,Rate,1.317505241
Asia,Western Asia,United Arab Emirates,2012,Count,73
Asia,Western Asia,Turkey,2012,Count,13431
Asia,Western Asia,State of Palestine,2012,Count,12
Asia,Western Asia,Lebanon,2012,Count,910
Asia,Western Asia,Iraq (Central Iraq),2012,Count,820
Asia,Western Asia,Cyprus,2012,Count,30
Asia,Western Asia,Azerbaijan,2012,Count,1
Asia,Western Asia,Armenia,2012,Count,38
Asia,Western Asia,United Arab Emirates,2013,Rate,1.021971518
Asia,Western Asia,Turkey,2013,Rate,41.087672184
Asia,Western Asia,Lebanon,2013,Rate,20.530977762
Asia,Western Asia,Iraq (Central Iraq),2013,Rate,2.695083943
Asia,Western Asia,Cyprus,2013,Rate,1.661033722
Asia,Western Asia,Azerbaijan,2013,Rate,0.095892937
Asia,Western Asia,Armenia,2013,Rate,1.691058751
Asia,Western Asia,United Arab Emirates,2013,Count,94
Asia,Western Asia,Turkey,2013,Count,31196
Asia,Western Asia,Lebanon,2013,Count,1214
Asia,Western Asia,Iraq (Central Iraq),2013,Count,783
Asia,Western Asia,Cyprus,2013,Count,19
Asia,Western Asia,Azerbaijan,2013,Count,9
Asia,Western Asia,Armenia,2013,Count,49
Asia,Western Asia,United Arab Emirates,2014,Rate,0.748845638
Asia,Western Asia,Turkey,2014,Rate,42.669060923
Asia,Western Asia,Oman,2014,Rate,0.173815664
Asia,Western Asia,Lebanon,2014,Rate,16.866191368
Asia,Western Asia,Iraq (Central Iraq),2014,Rate,3.724284047
Asia,Western Asia,Cyprus,2014,Rate,1.822446817
Asia,Western Asia,Azerbaijan,2014,Rate,0.042080387
Asia,Western Asia,Armenia,2014,Rate,1.510779930
Asia,Western Asia,United Arab Emirates,2014,Count,69
Asia,Western Asia,Turkey,2014,Count,32953
Asia,Western Asia,Oman,2014,Count,7
Asia,Western Asia,Lebanon,2014,Count,1056
Asia,Western Asia,Iraq (Central Iraq),2014,Count,1119
Asia,Western Asia,Cyprus,2014,Count,21
Asia,Western Asia,Azerbaijan,2014,Count,4
Asia,Western Asia,Armenia,2014,Count,44
Asia,Western Asia,United Arab Emirates,2015,Rate,0.885252301
Asia,Western Asia,Oman,2015,Rate,0.140602778
Asia,Western Asia,Lebanon,2015,Rate,15.384189125
Asia,Western Asia,Cyprus,2015,Rate,0
Asia,Western Asia,Armenia,2015,Rate,1.982527100
Asia,Western Asia,United Arab Emirates,2015,Count,82
Asia,Western Asia,Oman,2015,Count,6
Asia,Western Asia,Lebanon,2015,Count,1005
Asia,Western Asia,Cyprus,2015,Count,0
Asia,Western Asia,Armenia,2015,Count,58
Asia,Western Asia,United Arab Emirates,2016,Rate,0.779833297
Asia,Western Asia,Oman,2016,Rate,0.111626653
Asia,Western Asia,Cyprus,2016,Rate,0.085456281
Asia,Western Asia,Azerbaijan,2016,Rate,0.061626692
Asia,Western Asia,Armenia,2016,Rate,1.736970254
Asia,Western Asia,United Arab Emirates,2016,Count,73
Asia,Western Asia,Oman,2016,Count,5
Asia,Western Asia,Cyprus,2016,Count,1
Asia,Western Asia,Azerbaijan,2016,Count,6
Asia,Western Asia,Armenia,2016,Count,51
Asia,Western Asia,United Arab Emirates,2017,Rate,0.706214243
Asia,Western Asia,Saudi Arabia,2017,Rate,1.782413799
Asia,Western Asia,Oman,2017,Rate,0.300047622
Asia,Western Asia,Cyprus,2017,Rate,0.762915524
Asia,Western Asia,Azerbaijan,2017,Rate,0.071099800
Asia,Western Asia,Armenia,2017,Rate,1.188540164
Asia,Western Asia,United Arab Emirates,2017,Count,67
Asia,Western Asia,Saudi Arabia,2017,Count,590
Asia,Western Asia,Oman,2017,Count,14
Asia,Western Asia,Cyprus,2017,Count,9
Asia,Western Asia,Azerbaijan,2017,Count,7
Asia,Western Asia,Armenia,2017,Count,35
Asia,Western Asia,United Arab Emirates,2018,Rate,0.799504432
Asia,Western Asia,Oman,2018,Rate,0.227767981
Asia,Western Asia,Cyprus,2018,Rate,0.336343043
Asia,Western Asia,Azerbaijan,2018,Rate,0.030152157
Asia,Western Asia,Armenia,2018,Rate,1.863307113
Asia,Western Asia,United Arab Emirates,2018,Count,77
Asia,Western Asia,Oman,2018,Count,11
Asia,Western Asia,Cyprus,2018,Count,4
Asia,Western Asia,Azerbaijan,2018,Count,3
Asia,Western Asia,Armenia,2018,Count,55
Europe,Eastern Europe,Ukraine,2003,Rate,0.430831025
Europe,Eastern Europe,Romania,2003,Rate,1.477873336
Europe,Eastern Europe,Poland,2003,Rate,0.286146702
Europe,Eastern Europe,Hungary,2003,Rate,0.354982675
Europe,Eastern Europe,Czechia,2003,Rate,0.136730367
Europe,Eastern Europe,Bulgaria,2003,Rate,2.678008781
Europe,Eastern Europe,Belarus,2003,Rate,0.309941850
Europe,Eastern Europe,Ukraine,2003,Count,205
Europe,Eastern Europe,Romania,2003,Count,321
Europe,Eastern Europe,Poland,2003,Count,110
Europe,Eastern Europe,Hungary,2003,Count,36
Europe,Eastern Europe,Czechia,2003,Count,14
Europe,Eastern Europe,Bulgaria,2003,Count,209
Europe,Eastern Europe,Belarus,2003,Count,30
Europe,Eastern Europe,Ukraine,2004,Rate,0.364271798
Europe,Eastern Europe,Russian Federation,2004,Rate,0.775260514
Europe,Eastern Europe,Romania,2004,Rate,1.260549572
Europe,Eastern Europe,Poland,2004,Rate,0.304691071
Europe,Eastern Europe,Hungary,2004,Rate,0.187849499
Europe,Eastern Europe,Czechia,2004,Rate,0.146492386
Europe,Eastern Europe,Bulgaria,2004,Rate,2.479137157
Europe,Eastern Europe,Belarus,2004,Rate,0.353554281
Europe,Eastern Europe,Ukraine,2004,Count,172
Europe,Eastern Europe,Russian Federation,2004,Count,1117
Europe,Eastern Europe,Romania,2004,Count,272
Europe,Eastern Europe,Poland,2004,Count,117
Europe,Eastern Europe,Hungary,2004,Count,19
Europe,Eastern Europe,Czechia,2004,Count,15
Europe,Eastern Europe,Bulgaria,2004,Count,192
Europe,Eastern Europe,Belarus,2004,Count,34
Europe,Eastern Europe,Ukraine,2005,Rate,0.379605543
Europe,Eastern Europe,Slovakia,2005,Rate,0.296353262
Europe,Eastern Europe,Russian Federation,2005,Rate,0.789993325
Europe,Eastern Europe,Romania,2005,Rate,1.307354945
Europe,Eastern Europe,Republic of Moldova,2005,Rate,0.384680484
Europe,Eastern Europe,Poland,2005,Rate,0.057338015
Europe,Eastern Europe,Hungary,2005,Rate,0.069403546
Europe,Eastern Europe,Czechia,2005,Rate,0.126728257
Europe,Eastern Europe,Bulgaria,2005,Rate,2.471717052
Europe,Eastern Europe,Belarus,2005,Rate,0.376487006
Europe,Eastern Europe,Ukraine,2005,Count,178
Europe,Eastern Europe,Slovakia,2005,Count,16
Europe,Eastern Europe,Russian Federation,2005,Count,1135
Europe,Eastern Europe,Romania,2005,Count,280
Europe,Eastern Europe,Republic of Moldova,2005,Count,16
Europe,Eastern Europe,Poland,2005,Count,22
Europe,Eastern Europe,Hungary,2005,Count,7
Europe,Eastern Europe,Czechia,2005,Count,13
Europe,Eastern Europe,Bulgaria,2005,Count,190
Europe,Eastern Europe,Belarus,2005,Count,36
Europe,Eastern Europe,Ukraine,2006,Rate,0.499920613
Europe,Eastern Europe,Slovakia,2006,Rate,0.222276804
Europe,Eastern Europe,Russian Federation,2006,Rate,0.693150018
Europe,Eastern Europe,Romania,2006,Rate,1.361004902
Europe,Eastern Europe,Republic of Moldova,2006,Rate,0.434125758
Europe,Eastern Europe,Poland,2006,Rate,0.059966966
Europe,Eastern Europe,Hungary,2006,Rate,0.129280425
Europe,Eastern Europe,Czechia,2006,Rate,0.155360772
Europe,Eastern Europe,Bulgaria,2006,Rate,1.638051008
Europe,Eastern Europe,Belarus,2006,Rate,0.241675742
Europe,Eastern Europe,Ukraine,2006,Count,233
Europe,Eastern Europe,Slovakia,2006,Count,12
Europe,Eastern Europe,Russian Federation,2006,Count,994
Europe,Eastern Europe,Romania,2006,Count,289
Europe,Eastern Europe,Republic of Moldova,2006,Count,18
Europe,Eastern Europe,Poland,2006,Count,23
Europe,Eastern Europe,Hungary,2006,Count,13
Europe,Eastern Europe,Czechia,2006,Count,16
Europe,Eastern Europe,Bulgaria,2006,Count,125
Europe,Eastern Europe,Belarus,2006,Count,23
Europe,Eastern Europe,Ukraine,2007,Rate,0.552124547
Europe,Eastern Europe,Slovakia,2007,Rate,0.074092007
Europe,Eastern Europe,Russian Federation,2007,Rate,0.584227124
Europe,Eastern Europe,Romania,2007,Rate,1.364444571
Europe,Eastern Europe,Republic of Moldova,2007,Rate,0.484246376
Europe,Eastern Europe,Poland,2007,Rate,0.065183371
Europe,Eastern Europe,Hungary,2007,Rate,0.069831288
Europe,Eastern Europe,Czechia,2007,Rate,0.144822173
Europe,Eastern Europe,Bulgaria,2007,Rate,1.821379431
Europe,Eastern Europe,Belarus,2007,Rate,0.326986490
Europe,Eastern Europe,Ukraine,2007,Count,256
Europe,Eastern Europe,Slovakia,2007,Count,4
Europe,Eastern Europe,Russian Federation,2007,Count,837
Europe,Eastern Europe,Romania,2007,Count,287
Europe,Eastern Europe,Republic of Moldova,2007,Count,20
Europe,Eastern Europe,Poland,2007,Count,25
Europe,Eastern Europe,Hungary,2007,Count,7
Europe,Eastern Europe,Czechia,2007,Count,15
Europe,Eastern Europe,Bulgaria,2007,Count,138
Europe,Eastern Europe,Belarus,2007,Count,31
Europe,Eastern Europe,Ukraine,2008,Rate,0.604436302
Europe,Eastern Europe,Slovakia,2008,Rate,0.055562120
Europe,Eastern Europe,Russian Federation,2008,Rate,0.487264117
Europe,Eastern Europe,Romania,2008,Rate,1.272232870
Europe,Eastern Europe,Republic of Moldova,2008,Rate,0.461962719
Europe,Eastern Europe,Poland,2008,Rate,0.096462712
Europe,Eastern Europe,Hungary,2008,Rate,0.110089536
Europe,Eastern Europe,Czechia,2008,Rate,0.076736622
Europe,Eastern Europe,Bulgaria,2008,Rate,1.687913107
Europe,Eastern Europe,Belarus,2008,Rate,0.200997476
Europe,Eastern Europe,Ukraine,2008,Count,279
Europe,Eastern Europe,Slovakia,2008,Count,3
Europe,Eastern Europe,Russian Federation,2008,Count,698
Europe,Eastern Europe,Romania,2008,Count,265
Europe,Eastern Europe,Republic of Moldova,2008,Count,19
Europe,Eastern Europe,Poland,2008,Count,37
Europe,Eastern Europe,Hungary,2008,Count,11
Europe,Eastern Europe,Czechia,2008,Count,8
Europe,Eastern Europe,Bulgaria,2008,Count,127
Europe,Eastern Europe,Belarus,2008,Count,19
Europe,Eastern Europe,Ukraine,2009,Rate,0.735247093
Europe,Eastern Europe,Slovakia,2009,Rate,0.111087474
Europe,Eastern Europe,Russian Federation,2009,Rate,0.441647730
Europe,Eastern Europe,Republic of Moldova,2009,Rate,0.390480572
Europe,Eastern Europe,Poland,2009,Rate,0.153838452
Europe,Eastern Europe,Hungary,2009,Rate,0.140570167
Europe,Eastern Europe,Czechia,2009,Rate,0.066741926
Europe,Eastern Europe,Bulgaria,2009,Rate,1.900044544
Europe,Eastern Europe,Belarus,2009,Rate,0.169614442
Europe,Eastern Europe,Ukraine,2009,Count,338
Europe,Eastern Europe,Slovakia,2009,Count,6
Europe,Eastern Europe,Russian Federation,2009,Count,633
Europe,Eastern Europe,Republic of Moldova,2009,Count,16
Europe,Eastern Europe,Poland,2009,Count,59
Europe,Eastern Europe,Hungary,2009,Count,14
Europe,Eastern Europe,Czechia,2009,Count,7
Europe,Eastern Europe,Bulgaria,2009,Count,142
Europe,Eastern Europe,Belarus,2009,Count,16
Europe,Eastern Europe,Ukraine,2010,Rate,0.637664715
Europe,Eastern Europe,Slovakia,2010,Rate,0.074015232
Europe,Eastern Europe,Russian Federation,2010,Rate,0.361724653
Europe,Eastern Europe,Romania,2010,Rate,1.568006034
Europe,Eastern Europe,Republic of Moldova,2010,Rate,0.929984411
Europe,Eastern Europe,Poland,2010,Rate,0.067832375
Europe,Eastern Europe,Hungary,2010,Rate,0.181316722
Europe,Eastern Europe,Czechia,2010,Rate,0.094908086
Europe,Eastern Europe,Bulgaria,2010,Rate,1.589223235
Europe,Eastern Europe,Belarus,2010,Rate,0.201686181
Europe,Eastern Europe,Ukraine,2010,Count,292
Europe,Eastern Europe,Slovakia,2010,Count,4
Europe,Eastern Europe,Russian Federation,2010,Count,519
Europe,Eastern Europe,Romania,2010,Count,321
Europe,Eastern Europe,Republic of Moldova,2010,Count,38
Europe,Eastern Europe,Poland,2010,Count,26
Europe,Eastern Europe,Hungary,2010,Count,18
Europe,Eastern Europe,Czechia,2010,Count,10
Europe,Eastern Europe,Bulgaria,2010,Count,118
Europe,Eastern Europe,Belarus,2010,Count,19
Europe,Eastern Europe,Slovakia,2011,Rate,0.073951752
Europe,Eastern Europe,Russian Federation,2011,Rate,0.361857442
Europe,Eastern Europe,Romania,2011,Rate,1.509584633
Europe,Eastern Europe,Republic of Moldova,2011,Rate,1.250255260
Europe,Eastern Europe,Poland,2011,Rate,0.028730514
Europe,Eastern Europe,Hungary,2011,Rate,0.121264927
Europe,Eastern Europe,Czechia,2011,Rate,0.075710902
Europe,Eastern Europe,Bulgaria,2011,Rate,1.043551044
Europe,Eastern Europe,Belarus,2011,Rate,0.127451909
Europe,Eastern Europe,Slovakia,2011,Count,4
Europe,Eastern Europe,Russian Federation,2011,Count,520
Europe,Eastern Europe,Romania,2011,Count,307
Europe,Eastern Europe,Republic of Moldova,2011,Count,51
Europe,Eastern Europe,Poland,2011,Count,11
Europe,Eastern Europe,Hungary,2011,Count,12
Europe,Eastern Europe,Czechia,2011,Count,8
Europe,Eastern Europe,Bulgaria,2011,Count,77
Europe,Eastern Europe,Belarus,2011,Count,12
Europe,Eastern Europe,Slovakia,2012,Rate,0.129273075
Europe,Eastern Europe,Russian Federation,2012,Rate,0.355570618
Europe,Eastern Europe,Romania,2012,Rate,1.933014856
Europe,Eastern Europe,Republic of Moldova,2012,Rate,2.257223360
Europe,Eastern Europe,Poland,2012,Rate,0.070630651
Europe,Eastern Europe,Hungary,2012,Rate,0.091237518
Europe,Eastern Europe,Czechia,2012,Rate,0.075605077
Europe,Eastern Europe,Bulgaria,2012,Rate,1.022633330
Europe,Eastern Europe,Belarus,2012,Rate,0.063714254
Europe,Eastern Europe,Slovakia,2012,Count,7
Europe,Eastern Europe,Russian Federation,2012,Count,512
Europe,Eastern Europe,Romania,2012,Count,391
Europe,Eastern Europe,Republic of Moldova,2012,Count,92
Europe,Eastern Europe,Poland,2012,Count,27
Europe,Eastern Europe,Hungary,2012,Count,9
Europe,Eastern Europe,Czechia,2012,Count,8
Europe,Eastern Europe,Bulgaria,2012,Count,75
Europe,Eastern Europe,Belarus,2012,Count,6
Europe,Eastern Europe,Slovakia,2013,Rate,1.438657578
Europe,Eastern Europe,Russian Federation,2013,Rate,0.306252187
Europe,Eastern Europe,Romania,2013,Rate,1.539777418
Europe,Eastern Europe,Republic of Moldova,2013,Rate,2.846915698
Europe,Eastern Europe,Poland,2013,Rate,1.166202457
Europe,Eastern Europe,Hungary,2013,Rate,0.071182172
Europe,Eastern Europe,Czechia,2013,Rate,0.103905623
Europe,Eastern Europe,Bulgaria,2013,Rate,1.193400577
Europe,Eastern Europe,Belarus,2013,Rate,0.137952961
Europe,Eastern Europe,Slovakia,2013,Count,78
Europe,Eastern Europe,Russian Federation,2013,Count,442
Europe,Eastern Europe,Romania,2013,Count,310
Europe,Eastern Europe,Republic of Moldova,2013,Count,116
Europe,Eastern Europe,Poland,2013,Count,445
Europe,Eastern Europe,Hungary,2013,Count,7
Europe,Eastern Europe,Czechia,2013,Count,11
Europe,Eastern Europe,Bulgaria,2013,Count,87
Europe,Eastern Europe,Belarus,2013,Count,13
Europe,Eastern Europe,Slovakia,2014,Rate,1.528883558
Europe,Eastern Europe,Russian Federation,2014,Rate,0.224657277
Europe,Eastern Europe,Romania,2014,Rate,1.447399746
Europe,Eastern Europe,Republic of Moldova,2014,Rate,2.160353728
Europe,Eastern Europe,Poland,2014,Rate,0.766583270
Europe,Eastern Europe,Hungary,2014,Rate,0.030596662
Europe,Eastern Europe,Czechia,2014,Rate,0.141628348
Europe,Eastern Europe,Bulgaria,2014,Rate,1.311131868
Europe,Eastern Europe,Belarus,2014,Rate,0.328677354
Europe,Eastern Europe,Slovakia,2014,Count,83
Europe,Eastern Europe,Russian Federation,2014,Count,325
Europe,Eastern Europe,Romania,2014,Count,290
Europe,Eastern Europe,Republic of Moldova,2014,Count,88
Europe,Eastern Europe,Poland,2014,Count,292
Europe,Eastern Europe,Hungary,2014,Count,3
Europe,Eastern Europe,Czechia,2014,Count,15
Europe,Eastern Europe,Bulgaria,2014,Count,95
Europe,Eastern Europe,Belarus,2014,Count,31
Europe,Eastern Europe,Slovakia,2015,Rate,1.563760782
Europe,Eastern Europe,Russian Federation,2015,Rate,0.237265760
Europe,Eastern Europe,Romania,2015,Rate,1.480538695
Europe,Eastern Europe,Poland,2015,Rate,0.646788354
Europe,Eastern Europe,Czechia,2015,Rate,0.113192704
Europe,Eastern Europe,Bulgaria,2015,Rate,1.027815036
Europe,Eastern Europe,Belarus,2015,Rate,0.328409869
Europe,Eastern Europe,Slovakia,2015,Count,85
Europe,Eastern Europe,Russian Federation,2015,Count,344
Europe,Eastern Europe,Romania,2015,Count,295
Europe,Eastern Europe,Poland,2015,Count,246
Europe,Eastern Europe,Czechia,2015,Count,12
Europe,Eastern Europe,Bulgaria,2015,Count,74
Europe,Eastern Europe,Belarus,2015,Count,31
Europe,Eastern Europe,Slovakia,2016,Rate,1.874310571
Europe,Eastern Europe,Russian Federation,2016,Rate,0.200997554
Europe,Eastern Europe,Romania,2016,Rate,1.747803123
Europe,Eastern Europe,Hungary,2016,Rate,0.051266435
Europe,Eastern Europe,Czechia,2016,Rate,0.169509562
Europe,Eastern Europe,Bulgaria,2016,Rate,0.978754320
Europe,Eastern Europe,Belarus,2016,Rate,0.296433126
Europe,Eastern Europe,Slovakia,2016,Count,102
Europe,Eastern Europe,Russian Federation,2016,Count,292
Europe,Eastern Europe,Romania,2016,Count,346
Europe,Eastern Europe,Hungary,2016,Count,5
Europe,Eastern Europe,Czechia,2016,Count,18
Europe,Eastern Europe,Bulgaria,2016,Count,70
Europe,Eastern Europe,Belarus,2016,Count,28
Europe,Eastern Europe,Ukraine,2017,Rate,1.249783367
Europe,Eastern Europe,Slovakia,2017,Rate,1.670367479
Europe,Eastern Europe,Russian Federation,2017,Rate,0.219885783
Europe,Eastern Europe,Romania,2017,Rate,1.582377504
Europe,Eastern Europe,Hungary,2017,Rate,0.030833041
Europe,Eastern Europe,Czechia,2017,Rate,0.159758971
Europe,Eastern Europe,Bulgaria,2017,Rate,1.436123750
Europe,Eastern Europe,Belarus,2017,Rate,0.158726245
Europe,Eastern Europe,Ukraine,2017,Count,556
Europe,Eastern Europe,Slovakia,2017,Count,91
Europe,Eastern Europe,Russian Federation,2017,Count,320
Europe,Eastern Europe,Romania,2017,Count,311
Europe,Eastern Europe,Hungary,2017,Count,3
Europe,Eastern Europe,Czechia,2017,Count,17
Europe,Eastern Europe,Bulgaria,2017,Count,102
Europe,Eastern Europe,Belarus,2017,Count,15
Europe,Eastern Europe,Slovakia,2018,Rate,1.687139431
Europe,Eastern Europe,Russian Federation,2018,Rate,0.223009044
Europe,Eastern Europe,Romania,2018,Rate,1.558486033
Europe,Eastern Europe,Hungary,2018,Rate,0.020602623
Europe,Eastern Europe,Czechia,2018,Rate,0.121886274
Europe,Eastern Europe,Bulgaria,2018,Rate,0.893412994
Europe,Eastern Europe,Belarus,2018,Rate,0.063474499
Europe,Eastern Europe,Slovakia,2018,Count,92
Europe,Eastern Europe,Russian Federation,2018,Count,325
Europe,Eastern Europe,Romania,2018,Count,304
Europe,Eastern Europe,Hungary,2018,Count,2
Europe,Eastern Europe,Czechia,2018,Count,13
Europe,Eastern Europe,Bulgaria,2018,Count,63
Europe,Eastern Europe,Belarus,2018,Count,6
Europe,Northern Europe,United Kingdom (Northern Ireland),2003,Rate,4.164408501
Europe,Northern Europe,United Kingdom (England and Wales),2003,Rate,5.911480489
Europe,Northern Europe,Lithuania,2003,Rate,1.083656209
Europe,Northern Europe,Latvia,2003,Rate,1.127569286
Europe,Northern Europe,Ireland,2003,Rate,1.331632529
Europe,Northern Europe,Finland,2003,Rate,0.019131045
Europe,Northern Europe,Estonia,2003,Rate,0.145676610
Europe,Northern Europe,United Kingdom (Northern Ireland),2003,Count,71
Europe,Northern Europe,United Kingdom (England and Wales),2003,Count,3125
Europe,Northern Europe,Lithuania,2003,Count,37
Europe,Northern Europe,Latvia,2003,Count,26
Europe,Northern Europe,Ireland,2003,Count,53
Europe,Northern Europe,Finland,2003,Count,1
Europe,Northern Europe,Estonia,2003,Count,2
Europe,Northern Europe,United Kingdom (Scotland),2004,Rate,6.942941998
Europe,Northern Europe,United Kingdom (Northern Ireland),2004,Rate,4.667330205
Europe,Northern Europe,United Kingdom (England and Wales),2004,Rate,5.294248260
Europe,Northern Europe,Lithuania,2004,Rate,1.833704313
Europe,Northern Europe,Latvia,2004,Rate,1.799096239
Europe,Northern Europe,Ireland,2004,Rate,1.823499537
Europe,Northern Europe,Finland,2004,Rate,0.038152103
Europe,Northern Europe,Estonia,2004,Rate,0.073336902
Europe,Northern Europe,United Kingdom (Scotland),2004,Count,353
Europe,Northern Europe,United Kingdom (Northern Ireland),2004,Count,80
Europe,Northern Europe,United Kingdom (England and Wales),2004,Count,2814
Europe,Northern Europe,Lithuania,2004,Count,62
Europe,Northern Europe,Latvia,2004,Count,41
Europe,Northern Europe,Ireland,2004,Count,74
Europe,Northern Europe,Finland,2004,Count,2
Europe,Northern Europe,Estonia,2004,Count,1
Europe,Northern Europe,United Kingdom (Scotland),2005,Rate,6.790340887
Europe,Northern Europe,United Kingdom (Northern Ireland),2005,Rate,2.662448422
Europe,Northern Europe,United Kingdom (England and Wales),2005,Rate,5.224418255
Europe,Northern Europe,Lithuania,2005,Rate,2.093139317
Europe,Northern Europe,Latvia,2005,Rate,0.266430313
Europe,Northern Europe,Ireland,2005,Rate,1.786913898
Europe,Northern Europe,Finland,2005,Rate,0.038030528
Europe,Northern Europe,Estonia,2005,Rate,0.147530705
Europe,Northern Europe,United Kingdom (Scotland),2005,Count,347
Europe,Northern Europe,United Kingdom (Northern Ireland),2005,Count,46
Europe,Northern Europe,United Kingdom (England and Wales),2005,Count,2799
Europe,Northern Europe,Lithuania,2005,Count,70
Europe,Northern Europe,Latvia,2005,Count,6
Europe,Northern Europe,Ireland,2005,Count,74
Europe,Northern Europe,Finland,2005,Count,2
Europe,Northern Europe,Estonia,2005,Count,2
Europe,Northern Europe,United Kingdom (Scotland),2006,Rate,6.682252094
Europe,Northern Europe,United Kingdom (Northern Ireland),2006,Rate,3.040537246
Europe,Northern Europe,United Kingdom (England and Wales),2006,Rate,4.387326288
Europe,Northern Europe,Lithuania,2006,Rate,1.816349507
Europe,Northern Europe,Latvia,2006,Rate,0.359540382
Europe,Northern Europe,Ireland,2006,Rate,1.914613441
Europe,Northern Europe,Finland,2006,Rate,0.018948402
Europe,Northern Europe,Estonia,2006,Rate,0.074108493
Europe,Northern Europe,United Kingdom (Scotland),2006,Count,343
Europe,Northern Europe,United Kingdom (Northern Ireland),2006,Count,53
Europe,Northern Europe,United Kingdom (England and Wales),2006,Count,2367
Europe,Northern Europe,Lithuania,2006,Count,60
Europe,Northern Europe,Latvia,2006,Count,8
Europe,Northern Europe,Ireland,2006,Count,81
Europe,Northern Europe,Finland,2006,Count,1
Europe,Northern Europe,Estonia,2006,Count,1
Europe,Northern Europe,United Kingdom (Scotland),2007,Rate,5.493230174
Europe,Northern Europe,United Kingdom (Northern Ireland),2007,Rate,3.803181390
Europe,Northern Europe,United Kingdom (England and Wales),2007,Rate,3.660774909
Europe,Northern Europe,Lithuania,2007,Rate,2.025171035
Europe,Northern Europe,Latvia,2007,Rate,0.409446569
Europe,Northern Europe,Ireland,2007,Rate,2.451065971
Europe,Northern Europe,Finland,2007,Rate,0.018875970
Europe,Northern Europe,Estonia,2007,Rate,0.148776868
Europe,Northern Europe,United Kingdom (Scotland),2007,Count,284
Europe,Northern Europe,United Kingdom (Northern Ireland),2007,Count,67
Europe,Northern Europe,United Kingdom (England and Wales),2007,Count,1991
Europe,Northern Europe,Lithuania,2007,Count,66
Europe,Northern Europe,Latvia,2007,Count,9
Europe,Northern Europe,Ireland,2007,Count,106
Europe,Northern Europe,Finland,2007,Count,1
Europe,Northern Europe,Estonia,2007,Count,2
Europe,Northern Europe,United Kingdom (Scotland),2008,Rate,6.131196064
Europe,Northern Europe,United Kingdom (Northern Ireland),2008,Rate,4.665143844
Europe,Northern Europe,United Kingdom (England and Wales),2008,Rate,3.710678659
Europe,Northern Europe,Lithuania,2008,Rate,1.898615785
Europe,Northern Europe,Latvia,2008,Rate,0.138169385
Europe,Northern Europe,Ireland,2008,Rate,1.743710357
Europe,Northern Europe,Finland,2008,Rate,0
Europe,Northern Europe,Estonia,2008,Rate,0.149246269
Europe,Northern Europe,United Kingdom (Scotland),2008,Count,319
Europe,Northern Europe,United Kingdom (Northern Ireland),2008,Count,83
Europe,Northern Europe,United Kingdom (England and Wales),2008,Count,2035
Europe,Northern Europe,Lithuania,2008,Count,61
Europe,Northern Europe,Latvia,2008,Count,3
Europe,Northern Europe,Ireland,2008,Count,77
Europe,Northern Europe,Finland,2008,Count,0
Europe,Northern Europe,Estonia,2008,Count,2
Europe,Northern Europe,United Kingdom (Scotland),2009,Rate,5.141535580
Europe,Northern Europe,United Kingdom (Northern Ireland),2009,Rate,4.572491556
Europe,Northern Europe,United Kingdom (England and Wales),2009,Rate,3.367414647
Europe,Northern Europe,Lithuania,2009,Rate,1.862802982
Europe,Northern Europe,Latvia,2009,Rate,0.419622675
Europe,Northern Europe,Ireland,2009,Rate,3.248362692
Europe,Northern Europe,Finland,2009,Rate,0.056155946
Europe,Northern Europe,Estonia,2009,Rate,0
Europe,Northern Europe,United Kingdom (Scotland),2009,Count,269
Europe,Northern Europe,United Kingdom (Northern Ireland),2009,Count,82
Europe,Northern Europe,United Kingdom (England and Wales),2009,Count,1860
Europe,Northern Europe,Lithuania,2009,Count,59
Europe,Northern Europe,Latvia,2009,Count,9
Europe,Northern Europe,Ireland,2009,Count,146
Europe,Northern Europe,Finland,2009,Count,3
