nordemp	nordest	dpto	ciiu4	periodo	c4r1c1n	c4r1c2n	c4r2c1e	c4r2c2e	c4r1c1	c4r1c2	c4r1c3	c4r1c4	c4r4c1t	c4r4c2t	c4r1c3n	c4r1c4n	c4r2c3e	c4r2c4e	c4r2c1	c4r2c2	c4r2c3	c4r2c4	c4r4c3t	c4r4c4t	c4r1c5n	c4r1c6n	c4r2c5e	c4r2c6e	c4r3c1	c4r3c2	c4r3c3	c4r3c4	c4r4c5t	c4r4c6t	c4r1c7n	c4r1c8n	c4r2c7e	c4r2c8e	c4r4c1	c4r4c2	c4r4c3	c4r4c4	c4r4c7t	c4r4c8t	c4r6mn	c4r6hn	c4r6me	c4r6he	c4r6om	c4r6oh	c4r6dm	c4r6dh	c4r6tm	c4r6th	c4r1c9n	c4r1c10n	c4r2c9e	c4r2c10e	c4r5c1	c4r5c2	c4r5c3	c4r5c4	c4r4c9t	c4r4c10t	c3r2pt	c3r2c1	c3r2c2	c3r2c3	c3r3pt	c3r3c1	c3r3c2	c3r3c3	c3r4pt	c3r4c1	c3r4c2	c3r4c3	c3r5pt	c3r5c1	c3r5c2	c3r5c3	c3r6pt	c3r6c1	c3r6c2	c3r6c3	c3r7pt	c3r7c1	c3r7c2	c3r7c3	c3r8pt	c3r8c1	c3r8c2	c3r8c3	r1csap	r2csap	r3csap	r4csap	c3r9pt	c3r9c1	c3r9c2	c3r9c3	c3r10pt	c3r10c1	c3r10c2	c3r10c3	c3r44c2	c3r44c3	c3r40c2	c3r40c3	c3r14c1	c3r14c3	c3r41c1	c3r41c2	c3r41c3	c3r13c1	c3r13c2	c3r13c3	c3r45c2	c3r45c3	c3r15c1	c3r15c2	c3r15c3	c3r16c1	c3r16c2	c3r16c3	c3r17c1	c3r17c2	c3r17c3	c3r18c1	c3r18c2	c3r18c3	c3r21c1	c3r21c2	c3r21c3	c3r36c1	c3r36c2	c3r36c3	c3r22c1	c3r22c2	c3r22c3	c3r25c2	c3r25c3	C3R20C1	C3R20C2	C3R20C3	c3r23c1	c3r23c2	c3r23c3	c3r42c1	c3r42c2	c3r42c3	c3r24c1	c3r24c2	c3r24c3	c3r37c1	c3r37c2	c3r37c3	c3r38c2	c3r38c3	c3r26c2	c3r26c3	c3r31c2	c3r31c3	c3r27c1	c3r27c2	c3r27c3	c3r46c2	c3r46c3	c3r35c1	c3r35c2	c3r35c3	c5r1c1	c3r19c3	c5r1c2	c5r1c3	c5r1c5	c5r1c4	c5r1c7	c6r1c1	c6r1c3	c6r2c1	c6r2c3	c6r3c1	c6r3c3	c6r4c1	c6r4c3	c6r5c1	c6r5c3	c7r1c1	c7r5c1	c7r6c1	c7c4r1	c7c5r1	c7r8c1	c7r10c1	c7c2r2	c7c3r2	c7c4r2	c7c5r2	c7c6r2	c7c7r2	c7c1r3	c7c2r3	c7c3r3	c7c4r3	c7c5r3	c7c6r3	c7c7r3	c7c2r4	c7c3r4	c7c4r4	c7c5r4	c7c6r4	c7c7r4	c7c2r5	c7c7r5	c7c1r19	c7c2r19	c7c3r19	c7c4r19	c7c5r19	c7c6r19	c7c7r19	c7c3r6	c7c4r6	c7c5r6	c7c7r6	c7c2r7	c7c3r7	c7c4r7	c7c5r7	c7c6r7	c7c7r7	c7r1c2	c7r5c2	c7r6c2	c7c4r8	c7c5r8	c7r8c2	c7r10c2	c7r1c4	c7r5c4	c7r6c4	c7c4r10	c7c5r10	c7r8c4	c7r10c4	c7c2r11	c7c3r11	c7c4r11	c7c5r11	c7c6r11	c7c7r11	c7c1r12	c7c2r12	c7c3r12	c7c4r12	c7c5r12	c7c6r12	c7c7r12	c7c2r13	c7c3r13	c7c4r13	c7c5r13	c7c6r13	c7c7r13	c7r1c6	c7r5c6	c7r6c6	c7c4r14	c7c5r14	c7r8c6	c7r10c6	c7r5c7	c7r6c7	c7c4r15	c7c5r15	c7r8c7	c7r10c7	c7r16c1	c7r16c2	c7r16c3	c7r16c4	c7r16c5	c7r16c6	c7r16c7	c7r17c2	c7r17c3	c7r17c4	c7r17c5	c7r17c6	c7r17c7	c7r18c2	c7r18c3	c7r18c4	c7r18c5	c7r18c6	c7r18c7	c2r5CERT	PETROC	PETROV	PETROAUTO	PETROCO	DIESC	DIESV	DIESAUTO	DIESCO	FUELC	FUELV	FUELAUTO	FUELCO	GASOLC	GASOLV	GASOLAUTO	GASOLCO	KEROSC	KEROSV	KEROSAUTO	KEROSCO	GASNC	GASNV	GASNAUTO	GASNCO	GASPC	GASPV	GASPAUTO	GASPCO	CARBONMC	CARBONMV	CARBONMAUTO	CARBONMCO	CARBONCC	CARBONCV	CARBONCAUTO	CARBONCCO	CARBONVC	CARBONVV	CARBONVAUTO	CARBONVCO	LENAC	LENAV	LENAAUTO	LENACO	BAGAC	BAGAV	BAGAAUTO	BAGACO	CASCAC	CASCAV	CASCAAUTO	CASCACO	CASCAFC	CASCAFV	CASCAFAUTO	CASCAFCO	RESPALC	RESPALV	RESPALAUTO	RESPALCO	TOTALV	PRODBR2	PRODBIND	CONSMATE	CONSIN	CONSIN2	PRESSPER	SALARPER	PRESPYTE	SALPEYTE	EELEC	REMUTEMP	INVEBRTA	ACTIVFI	DEPRECIA	PERTOTAL	PERTEM3	PERSOCU	PERSOESC	PPERYTEM	PERAPREN	SALAPREN	VALAGRI	VALORCOM	VALORCX	PORCVT	VALORVEN
978133	977730	5	1391	2023	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	4	1	0	0	0	0	53	4	8	5	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	2	0	0	0	54	5	11	6	67	247706	0	248266	495972	57950	0	60163	118113	43825	1070784	363489	1478098	62242	155511	89255	307008	11777	43259	25613	80649	0	0	0	0	0	0	0	0	0	5887	19604	25491	42905	144770	70376	258051	479126	1677251	955069	3111446	0	0	0	0	0	0	0	0	0	0	0	0	384519	384519	10925	268127	279052	1596427	67392	1663819	0	0	0	16934	13694	30628	400522	3403	403925	1134	9368	10502	0	0	0	121473	121473	0	0	0	804388	20076	824464	174394	0	174394	0	0	0	0	116322	116322	0	0	2422	2422	739948	739948	397591	103233	500824	34900	34900	3402315	1884877	5287192	251011	149106	0	0	0	251011	0	3030698	1910434	1252991	923409	1717834	1879104	528775	83575	6530298	4796522	0	0	3726060	14898	12179	755425	4508562	0	4843	75343	0	0	80186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4843	75343	0	0	80186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3730903	90241	12179	755425	4588748	0	399967	4720	3384	153500	561571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	827406	1843940	0	0	0	0	0	0	2104	726791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2570731	27766272	28095854	10440419	5724561	16164980	118113	495972	949199	1530641	251011	1478098	80186	4588748	561571	73	66	4	4	70	3	25491	11601292	9320155	0	0	27910023
978136	977733	5	1410	2023	0	0	0	0	0	0	0	0	0	0	19	15	0	0	1	3	20	9	40	27	1	3	0	0	1	4	8	5	10	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	20	18	0	0	2	7	30	15	52	40	649014	59573	1597815	2306402	141615	12882	348611	503108	76711	86860	437842	601413	107770	19332	278511	405613	45866	8375	91824	146065	2855	442	5478	8775	0	0	0	0	0	0	41760	41760	29785	27494	23856	81135	1070354	233911	2921234	4225499	0	0	138738	138738	5694442	5694442	0	0	0	0	0	0	292192	292192	0	0	0	161880	65851	227731	0	0	0	0	51838	51838	6988	11899	18887	10512	15700	26212	0	13550	13550	134042	134042	0	0	0	190368	70	190438	0	0	0	0	0	0	0	69771	69771	0	0	0	0	315095	315095	99219	1528679	1627898	671342	671342	6163409	3308767	9472176	300520	129064	0	0	0	300520	0	1109192	1215535	1718526	2168123	4333446	4352725	0	0	7161164	7736383	0	0	2087089	361834	244286	0	2693209	0	7164	50554	6269	0	63987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7164	50554	6269	0	63987	0	0	0	0	0	0	0	0	0	4900	0	0	4900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2094253	407488	250555	0	2752296	0	126661	38481	10580	0	175722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26394146	25944549	15913296	6193254	22106550	503108	2306402	1243985	2727391	300520	601413	63987	2752296	175722	92	22	67	67	89	3	41760	4287596	16019457	361302	3874628	26092621
978140	977737	5	1430	2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	5	3	2	2	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	3	2	9	5	0	13920	27324	41244	0	2465	9410	11875	0	124220	78559	202779	0	14744	12559	27303	0	5724	4293	10017	0	0	0	0	0	0	0	0	0	0	0	0	0	20263	14838	35101	0	211952	164540	376492	0	0	0	0	33846	33846	0	0	0	0	0	0	36840	36840	0	15120	15120	0	0	0	0	0	0	0	41259	41259	3654	1967	5621	0	12562	12562	0	1566	1566	6429	6429	0	0	0	54883	1252	56135	0	0	0	0	0	0	0	3935	3935	15505	15505	0	0	0	0	66552	35656	102208	2664	2664	158935	174755	333690	140480	108971	0	0	0	140480	0	35436	38979	0	0	162959	138515	0	0	198395	177494	0	1416470	764244	38395	11815	119061	2349985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1416470	764244	38395	11815	119061	2349985	35412	9602	0	0	0	45014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945000	945000	89062	201354	290416	11875	41244	110029	183189	140480	202779	0	2349985	45014	14	12	2	2	14	0	0	654584	123368	0	0	1397000
978149	977746	5	1391	2023	0	0	0	0	0	0	0	0	0	0	4	8	0	0	19	55	19	7	42	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	4	9	0	2	0	0	0	0	2	0	2	2	4	10	0	0	23	64	21	7	48	81	235252	1448316	987794	2671362	57687	375370	258037	691094	0	0	0	0	58900	239322	246224	544446	10276	60844	55125	126245	0	0	0	0	0	287248	0	287248	22001	0	26467	48468	16553	222183	263351	502087	400669	2633283	1836998	4870950	832683	832683	0	0	0	0	0	0	0	0	0	0	298168	298168	123523	122947	246470	0	0	0	9099	7800	16899	6891	144735	151626	33200	8562	41762	5649	13061	18710	0	6416	6416	0	0	0	0	0	572441	4101	576542	0	0	0	0	0	0	0	81970	81970	33877	33877	15287	15287	0	0	10282	194772	205054	0	0	761085	1764379	2525464	555696	352619	0	0	0	555696	0	1274800	1249499	1189129	1020569	1394940	1277419	371627	333355	4230496	3880842	2998350	3896238	5988407	135215	6790	57713	13082713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2998350	3896238	5988407	135215	6790	57713	13082713	106068	384357	27525	485	6296	524731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	235730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235730	11601420	11769980	4172653	1626400	5799053	691094	2671362	1361785	2671362	555696	0	0	13082713	524731	129	0	112	112	112	4	48468	5802367	4147157	3250626	738446	11864257
978150	977747	5	1430	2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	5	2	3	12	10	0	0	0	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	12	7	2	3	14	12	0	0	0	0	0	0	0	0	73922	263442	274851	612215	10139	42007	41044	93190	3110	10454	11259	24823	0	0	0	0	0	107351	0	107351	0	0	0	0	0	0	0	0	102598	482564	387578	972740	0	0	0	0	298	298	0	0	0	0	0	0	0	0	0	100056	100056	61850	0	61850	0	0	0	32028	0	32028	13184	0	13184	0	15177	15177	5878	0	5878	25145	25145	0	0	0	94004	0	94004	0	0	0	0	0	0	0	3689	3689	0	0	0	0	138686	138686	25900	24331	50231	9383	9383	233142	316467	549609	456651	326739	0	0	0	456651	0	260262	277231	0	0	351256	394671	0	0	611518	671902	0	0	923073	4010	63251	0	990334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923073	4010	63251	0	990334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4027885	4027885	1137724	635454	1773178	0	0	301678	428551	456651	612215	0	990334	0	26	22	0	0	22	0	0	2254707	1453813	0	0	3485472
978158	977755	5	1391	2023	0	0	0	0	0	0	0	0	0	0	5	11	0	0	23	16	8	6	36	33	3	16	0	0	9	99	7	16	19	131	2	3	0	0	21	1	2	0	25	4	0	2	0	0	8	2	4	2	12	6	10	32	0	0	61	118	21	24	92	174	650511	918266	819693	2388470	112036	178061	144618	434715	825660	2538857	666758	4031275	219237	498984	245160	963381	60751	138439	80384	279573	0	0	15624	15624	129589	656189	86118	871896	14319	104482	66611	185412	79964	247744	80940	408648	2273175	5832202	2347868	10453245	0	0	2761191	2761191	674481	674481	0	0	0	0	131	131	99289	99289	19348	147598	166946	171242	7600	178842	8383	62	8445	117887	77188	195075	83894	13058	96952	39964	46248	86212	0	1235	1235	253524	253524	0	0	0	1226424	179367	1405791	1764	0	1764	0	0	0	0	433344	433344	3014	3014	183718	183718	1269704	1269704	920110	519518	1439628	43847	43847	3263497	6039634	9303132	3774631	2169316	109280	0	0	3883911	0	22634491	12502396	5918680	5011169	10478850	15083102	10777365	11377523	49809386	43974190	315114	2989015	23943890	440620	413641	1454857	29557137	0	1138521	63327	23268	52964	1278079	0	0	1136865	0	0	219333	1356199	0	1431873	0	0	0	1431873	254823	254823	0	0	0	0	0	0	0	1742221	0	0	1742221	0	0	0	0	0	0	0	254823	5449480	63327	23268	272297	6063194	0	0	0	0	0	0	0	685708	2906677	1654	67	102000	3696106	0	0	149851	0	152	101667	251669	0	79088	0	152	11033	90273	315114	2558130	26336842	502293	436690	1523488	31672557	21136	2126380	55222	45520	162426	2410685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32085	302661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	478	0	0	3520	1859552	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2162691	110058362	110965873	75476720	7560332	83037052	434715	2388470	2902676	5210363	3883911	4031275	5811525	31672557	2410685	266	150	69	69	219	17	185412	27021310	72931371	735257	0	77717527
978160	977757	5	1313	2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	2	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	2	6	5	0	0	0	0	0	0	0	0	0	124479	61355	185834	0	17469	8032	25501	0	5221	2463	7684	0	0	0	0	0	0	0	0	0	0	0	0	0	14040	6039	20079	0	191715	91181	282896	0	0	0	0	0	0	0	0	0	0	0	0	70	70	0	0	0	18536	7944	26480	0	0	0	0	0	0	1728	741	2469	781	1823	2604	0	5423	5423	2468	2468	0	0	0	17154	0	17154	0	0	0	0	0	0	0	4038	4038	0	0	0	0	7843	7843	4952	3261	8213	3349	3349	43151	36960	80111	15436	9111	0	0	0	15436	0	0	0	0	0	0	0	0	0	0	0	0	0	549955	0	0	0	549955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549955	0	0	0	549955	0	16948	0	0	0	16948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501445	501445	43671	47310	90981	0	0	88935	130084	15436	185834	0	549955	16948	11	11	0	0	11	0	0	410464	43671	0	0	501445
978162	977759	5	1410	2023	0	0	0	0	0	0	0	0	0	0	69	81	0	0	494	176	116	8	679	265	0	0	0	0	0	0	0	0	0	0	3	0	0	0	89	38	18	0	110	38	0	0	0	0	0	0	0	0	0	0	72	81	0	0	583	214	134	8	789	303	3160800	14118240	2231732	19510772	685894	3063658	510604	4260156	0	0	0	0	798114	1590434	305661	2694209	267392	489364	94633	851389	0	0	0	0	68814	3371879	373315	3814008	0	0	0	0	300000	989646	303479	1593125	5281014	23623221	3819424	32723659	122497150	122497150	755742	755742	40798778	40798778	9973317	0	9973317	0	0	0	4055919	4055919	0	1100783	1100783	0	754109	754109	0	0	0	0	605748	605748	0	193864	193864	0	758656	758656	0	3648515	3648515	2488165	2488165	0	0	0	0	220781	220781	0	0	0	0	0	0	0	2473850	2473850	0	0	13840656	13840656	9308537	9308537	0	178676673	178676673	4330112	4330112	50772095	345709260	396481355	1859665	1378311	0	0	0	1859665	0	32995008	26913959	5773414	5111835	28756398	25407657	69838594	64134900	137363414	121568351	0	5312000	25899000	3486000	2560000	339000	37596000	107000	500000	255000	316000	0	1178000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107000	500000	255000	316000	0	1178000	0	0	0	0	0	0	0	0	0	29000	0	0	29000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5419000	26399000	3712000	2876000	339000	38745000	1477000	3262000	830000	631000	53000	6253000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40460	94435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94435	270843940	271505519	104581374	47418217	151999591	4260156	19510772	7805754	19510772	1859665	0	1178000	38745000	6253000	1092	0	944	944	944	0	0	118844349	95985745	0	0	257344537
978166	977763	5	1410	2023	0	0	0	0	0	0	0	0	0	0	1	2	0	0	24	10	13	4	38	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	2	0	0	25	10	13	4	39	16	84678	511309	395556	991543	20492	123225	94537	238254	0	0	0	0	11686	70561	54191	136438	3472	21336	16139	40947	0	0	0	0	0	0	0	0	0	12170	0	12170	0	89709	62059	151768	120328	828310	622482	1571120	0	0	0	0	386932	386932	0	0	0	0	0	0	0	0	0	56308	56308	79064	35890	114954	0	0	0	0	0	0	4010	2711	6721	1375	8031	9406	2032	0	2032	24095	24095	0	0	0	20526	20598	41124	86120	0	86120	0	0	0	0	16469	16469	2430	2430	0	0	145508	145508	27528	666672	694200	21112	21112	607587	999824	1607411	40504	31472	0	0	0	40504	0	967768	947251	360488	491235	249869	255616	0	0	1578125	1694102	30620	42496	224919	40551	38817	134300	511703	0	1200	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	0	0	0	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30620	42496	226119	40551	38817	134300	512903	944	22997	4055	4906	26860	59762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4848592	4717845	1871844	609499	2481343	238254	991543	415639	991543	40504	0	1200	512903	59762	55	0	54	54	54	1	12170	2367249	1826751	0	0	4716893
978169	977766	5	1392	2023	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	13	25	15	28	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	16	26	15	29	31	44202	292396	1228222	1564820	10852	71783	301283	383918	0	0	0	0	6710	44385	186444	237539	1786	11842	49620	63248	0	0	0	0	0	65982	27494	93476	0	0	0	0	0	36974	121920	158894	63550	523362	1914983	2501895	0	0	0	0	2549475	2549475	0	0	0	0	0	0	252959	252959	0	60969	60969	196152	196152	392304	0	0	0	29235	34192	63427	6414	1528	7942	2326	15924	18250	0	746652	746652	47913	47913	0	0	0	2995	48991	51986	20440	0	20440	0	0	0	0	67483	67483	0	0	0	0	0	0	231838	98769	330607	61139	61139	3038875	1632671	4671546	41643	23528	0	0	0	41643	0	4157968	3264955	0	188793	939954	452063	0	0	5097922	3905811	0	0	108691	43459	20491	126801	299442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108691	43459	20491	126801	299442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17928976	17740183	9340206	2896547	12236753	383918	1564820	684705	1564820	41643	0	0	299442	0	60	0	56	56	56	0	0	5692223	8447193	7191236	0	18764886
978174	147026	5	1399	2023	0	0	0	0	0	0	0	0	0	0	5	7	0	0	29	32	9	5	43	44	1	2	0	0	0	33	3	7	4	42	0	1	0	0	1	9	0	0	1	10	0	0	0	0	0	0	1	0	1	0	6	10	0	0	30	74	13	12	49	96	321853	951108	702030	1974991	72629	221297	147751	441677	163045	915483	687337	1765865	82537	352931	264439	699907	25461	123389	114128	262978	377	2449	1177	4003	24816	328016	0	352832	16407	0	9351	25758	27427	276708	56497	360633	772781	3396113	2159011	6327905	396493	396493	95553	95553	76962	76962	0	0	0	0	0	0	585676	585676	35983	135184	171167	450036	543509	993545	133250	1915	135165	17531	108249	125780	219572	38657	258229	7496	26149	33645	3333	37700	41033	157639	157639	0	0	0	1282624	167022	1449646	307086	0	307086	0	0	0	0	205637	205637	18219	18219	26288	26288	912056	912056	249135	829065	1078200	103495	103495	2783009	4388507	7171516	1151186	672825	0	0	0	1151186	0	4059820	5982150	384505	529120	1184195	1779348	593410	306361	6221929	8596979	0	19307	10974763	51431	23637	205506	11274643	0	159084	6770	3562	57469	226885	0	0	1577317	0	0	0	1577317	0	0	0	0	0	0	0	0	0	0	181884	0	0	0	181884	111169	0	0	111169	0	0	0	0	0	0	0	0	2029454	6770	3562	57469	2097256	0	0	0	0	0	0	0	0	291262	0	0	0	291262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19307	12698092	57273	27200	262975	13064846	1791	772552	11530	3060	45398	834332	0	0	0	0	0	0	0	0	14863	927	0	0	15790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24994	57038	0	0	0	0	0	0	279	151624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208662	32411270	32266655	6030828	3794217	9825045	441677	1974991	1938323	3211097	1151186	1765865	2097256	13064846	834332	145	46	87	87	133	2	25758	22586225	5679918	2522591	2955356	29772611
978174	977771	5	1811	2023	0	0	0	0	0	0	0	0	0	0	5	5	0	0	27	18	30	9	62	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	3	7	3	0	0	0	0	0	0	3	2	3	2	5	5	0	0	33	18	34	14	72	37	315346	1018497	2582437	3916280	60495	207059	464838	732392	0	0	0	0	45943	147734	370907	564584	13074	42313	131160	186547	0	0	0	0	0	161806	185103	346909	0	0	40291	40291	43486	157741	315954	517181	478344	1735150	4090690	6304184	196040	196040	11750	11750	1294142	1294142	0	0	0	0	0	0	289674	289674	330	169017	169347	0	0	0	712	0	712	35827	83155	118982	49705	16045	65750	6987	48957	55944	0	21237	21237	63352	63352	0	0	0	999552	295438	1294990	109049	0	109049	0	0	0	0	82867	82867	272153	272153	0	0	516614	516614	65114	1229008	1294122	10181	10181	2561418	3305488	5866906	416845	241247	0	0	0	416845	0	1264856	306705	282091	312555	196117	148382	0	0	1743064	767642	10000	0	1365388	100286	62377	63474	1601525	0	16525	63277	33960	213500	327262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16525	63277	33960	213500	327262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	1426502	166345	96337	276974	1976158	0	436396	45111	30834	25710	538051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44589	2782	0	0	47371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14567604	14537140	5050515	3153427	8203942	732392	3916280	1483523	3916280	416845	0	327262	1976158	538051	109	0	94	94	94	5	40291	6363662	4085742	161756	564760	15261959
