Orden,Cuentas,Valor,Unidad de medida y moneda,Fecha (Año),Estados de la informacion,Periodicidad,Trimestre
219,                   Crédito,461.66835337,Millones - Dólares estadounidenses corrientes,2007,Dato revisado,Trimestral,Q4
219,                   Crédito,1852.95300896,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Anual,
219,                   Crédito,488.1640446,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q1
219,                   Crédito,475.98920244,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q2
219,                   Crédito,450.08846875,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q3
219,                   Crédito,438.71129317,Millones - Dólares estadounidenses corrientes,2008,Dato revisado,Trimestral,Q4
219,                   Crédito,1781.37316983,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Anual,
219,                   Crédito,400.90678128,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q1
219,                   Crédito,496.92655712,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q2
219,                   Crédito,439.83682989,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q3
219,                   Crédito,443.70300154,Millones - Dólares estadounidenses corrientes,2009,Dato revisado,Trimestral,Q4
219,                   Crédito,1913.34064963,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Anual,
219,                   Crédito,451.09522231,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q1
219,                   Crédito,450.47455277,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q2
219,                   Crédito,438.15085007,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q3
219,                   Crédito,573.62002448,Millones - Dólares estadounidenses corrientes,2010,Dato revisado,Trimestral,Q4
219,                   Crédito,2954.45530247,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Anual,
219,                   Crédito,650.35023502,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q1
219,                   Crédito,780.48581634,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q2
219,                   Crédito,702.44128555,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q3
219,                   Crédito,821.17796556,Millones - Dólares estadounidenses corrientes,2011,Dato revisado,Trimestral,Q4
219,                   Crédito,3851.36335662,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Anual,
219,                   Crédito,961.21963877,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q1
219,                   Crédito,961.59485229,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q2
219,                   Crédito,976.94924211,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q3
219,                   Crédito,951.59962345,Millones - Dólares estadounidenses corrientes,2012,Dato revisado,Trimestral,Q4
219,                   Crédito,3846.37129921,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Anual,
219,                   Crédito,956.91295867,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q1
219,                   Crédito,923.92764214,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q2
219,                   Crédito,943.2934158,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q3
219,                   Crédito,1022.2372826,Millones - Dólares estadounidenses corrientes,2013,Dato revisado,Trimestral,Q4
219,                   Crédito,4412.03565073,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Anual,
219,                   Crédito,953.14785003,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q1
219,                   Crédito,1090.6132985,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q2
219,                   Crédito,1200.6631276,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q3
219,                   Crédito,1167.6113746,Millones - Dólares estadounidenses corrientes,2014,Dato revisado,Trimestral,Q4
219,                   Crédito,4594.7934885,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Anual,
219,                   Crédito,1155.7619189,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q1
219,                   Crédito,1178.1635546,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q2
219,                   Crédito,1151.1191754,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q3
219,                   Crédito,1109.7488396,Millones - Dólares estadounidenses corrientes,2015,Dato revisado,Trimestral,Q4
219,                   Crédito,4993.9859841,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Anual,
219,                   Crédito,1209.9490675,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q1
219,                   Crédito,1225.3533035,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q2
219,                   Crédito,1231.5929484,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q3
219,                   Crédito,1327.0906647,Millones - Dólares estadounidenses corrientes,2016,Dato revisado,Trimestral,Q4
219,                   Crédito,5576.6140263,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Anual,
219,                   Crédito,1309.4512187,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q1
219,                   Crédito,1442.1774283,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q2
219,                   Crédito,1384.2451913,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q3
219,                   Crédito,1440.740188,Millones - Dólares estadounidenses corrientes,2017,Dato revisado,Trimestral,Q4
219,                   Crédito,6177.204704,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Anual,
219,                   Crédito,1513.1748554,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q1
219,                   Crédito,1544.887981,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q2
219,                   Crédito,1540.9084509,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q3
219,                   Crédito,1578.2334167,Millones - Dólares estadounidenses corrientes,2018,Dato revisado,Trimestral,Q4
219,                   Crédito,6977.1163039,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Anual,
219,                   Crédito,1764.8598544,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q1
219,                   Crédito,1810.3508904,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q2
219,                   Crédito,1721.4425814,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q3
219,                   Crédito,1680.4629777,Millones - Dólares estadounidenses corrientes,2019,Dato revisado,Trimestral,Q4
219,                   Crédito,4542.6139684,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Anual,
219,                   Crédito,1139.5424051,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q1
219,                   Crédito,1059.8226612,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q2
219,                   Crédito,1120.8684171,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q3
219,                   Crédito,1222.380485,Millones - Dólares estadounidenses corrientes,2020,Dato revisado,Trimestral,Q4
219,                   Crédito,5932.2723207,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Anual,
219,                   Crédito,1377.3904334,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q1
219,                   Crédito,1568.0820086,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q2
219,                   Crédito,1303.9248004,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q3
219,                   Crédito,1682.8750783,Millones - Dólares estadounidenses corrientes,2021,Dato revisado,Trimestral,Q4
219,                   Crédito,6974.8692692,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Anual,
219,                   Crédito,1575.3749927,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q1
219,                   Crédito,1731.240603,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q2
219,                   Crédito,1733.5132264,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q3
219,                   Crédito,1934.7404471,Millones - Dólares estadounidenses corrientes,2022,Dato revisado,Trimestral,Q4
219,                   Crédito,8963.0065359,Millones - Dólares estadounidenses corrientes,2023,Dato provisional,Anual,
219,                   Crédito,2174.487376,Millones - Dólares estadounidenses corrientes,2023,Dato provisional,Trimestral,Q1
